,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
6408,Tony Gravely,130.0,Victor Henry,-150.0,UFC Fight Night 221,Mar 11th 2023
6409,Tyson Nam,-150.0,Bruno Gustavo da Silva,130.0,UFC Fight Night 221,Mar 11th 2023
6410,Victor Henry,-150.0,Tony Gravely,130.0,UFC Fight Night 221,Mar 11th 2023
6411,Vitor Petrino,-170.0,Anton Turkalj,145.0,UFC Fight Night 221,Mar 11th 2023
6412,Alex Caceres,190.0,Sodiq Yusuff,-225.0,UFC,Mar 12th 2022
6413,Alex Pereira,-170.0,Bruno Silva,145.0,UFC,Mar 12th 2022
6414,Azamat Murzakanov,125.0,Tafon Nchukwi,-145.0,UFC,Mar 12th 2022
6415,Bruno Silva,145.0,Alex Pereira,-170.0,UFC,Mar 12th 2022
6416,Cody Brundage,-110.0,Dalcha Lungiambula,-110.0,UFC,Mar 12th 2022
6417,Damon Jackson,-145.0,Kamuela Kirk.,125.0,UFC,Mar 12th 2022
6418,Drew Dober,-150.0,Terrance McKinney,130.0,UFC,Mar 12th 2022
6419,Gillian Robertson,-160.0,Jj Aldrich,140.0,UFC,Mar 12th 2022
6420,Guido Cannetti,-125.0,Kris Moutinho,105.0,UFC,Mar 12th 2022
6421,Karl Roberson,150.0,Khalil Rountree Jr,-175.0,UFC,Mar 12th 2022
6422,Kris Moutinho,105.0,Guido Cannetti,-125.0,UFC,Mar 12th 2022
6423,Magomed Ankalaev,-158.0,Thiago Santos,134.0,UFC,Mar 12th 2022
6424,Marlon Moraes,155.0,Yadong Song,-180.0,UFC,Mar 12th 2022
6425,Matthew Semelsberger,-205.0,A.J. Fletcher,175.0,UFC,Mar 12th 2022
6426,Miranda Maverick,-150.0,Sabina Mazo,130.0,UFC,Mar 12th 2022
6427,Sodiq Yusuff,-225.0,Alex Caceres,190.0,UFC,Mar 12th 2022
6428,Tafon Nchukwi,-145.0,Azamat Murzakanov,125.0,UFC,Mar 12th 2022
6429,Terrance McKinney,130.0,Drew Dober,-150.0,UFC,Mar 12th 2022
6430,Thiago Santos,134.0,Magomed Ankalaev,-158.0,UFC,Mar 12th 2022
6431,Trevin Jones,150.0,Javid Basharat,-175.0,UFC,Mar 12th 2022
6432,Angela Hill,-360.0,Ashley Yoder,295.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6433,Belal Muhammad,220.0,Leon Edwards,-270.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6434,Charles Jourdain,-225.0,Marcelo Rojo,190.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6435,Cortney Casey,145.0,J.J. Aldrich,-165.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6436,Dan Ige,-145.0,Gavin Tucker,125.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6437,Darren Stewart,-185.0,Eryk Anders,160.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6438,Davey Grant,245.0,Jonathan Martinez,-290.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6439,Eryk Anders,160.0,Darren Stewart,-185.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6440,Jason Witt,-110.0,Matthew Semelsberger,-110.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6441,Jinh Yu Frey,105.0,Gloria de Paula,-125.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6442,Jonathan Martinez,-290.0,Davey Grant,245.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6443,Leon Edwards,-270.0,Belal Muhammad,220.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6444,Matthew Semelsberger,-110.0,Jason Witt,-110.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6445,Nasrat Haqparast,-385.0,Rafa Garcia,265.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6446,Rani Yahya,-310.0,Ray Rodriguez,260.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6447,Ryan Spann,105.0,Misha Cirkunov,-125.0,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
6448,Alistair Overeem,-190.0,Roy Nelson,150.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6449,Anthony Pettis,-350.0,Rafael Dos Anjos,250.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6450,Beneil Dariush,150.0,Daron Cruickshank,-190.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6451,Carla Esparza,-185.0,Joanna Jedrzejczyk,145.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6452,Chris Cariaso,325.0,Henry Cejudo,-475.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6453,Daron Cruickshank,-190.0,Beneil Dariush,150.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6454,Elias Theodorou,-315.0,Roger Narvaez,235.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6455,Germaine de Randamie,-110.0,Larissa Pacheco,-130.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6456,Jake Lindsey,285.0,Joseph Duffey,-405.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6457,Jared Rosholt,-230.0,Josh Copeland,170.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6458,Joanna Jedrzejczyk,145.0,Carla Esparza,-185.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6459,Johny Hendricks,-270.0,Matt Brown,190.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6460,Josh Copeland,170.0,Jared Rosholt,-230.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6461,Larissa Pacheco,-130.0,Germaine de Randamie,-110.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6462,Rafael Dos Anjos,250.0,Anthony Pettis,-350.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6463,Roger Narvaez,235.0,Elias Theodorou,-315.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6464,Ross Pearson,-210.0,Sam Stout,160.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6465,Ryan Benoit,305.0,Sergio Pettis,-425.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6466,Sam Stout,160.0,Ross Pearson,-210.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6467,Sergio Pettis,-425.0,Ryan Benoit,305.0,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
6468,Demian Maia,110.0,Gilbert Burns,-150.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6469,Francisco Trinaldo,-200.0,John Makdessi,160.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6470,Gilbert Burns,-150.0,Demian Maia,110.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6471,Johnny Walker,-195.0,Nikita Krylov,155.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6472,Jussier Formiga,-185.0,Brandon Moreno,145.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6473,Mayra Bueno Silva,-200.0,Maryna Moroz,160.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6474,Nikita Krylov,155.0,Johnny Walker,-195.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6475,Rani Yahya,115.0,Enrique Barzola,-145.0,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
6476,Alex Garcia,-315.0,Sean Spencer,235.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6477,Carlos Condit,-130.0,Tyron Woodley,-110.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6478,Daniel Pineda,-230.0,Robert Whiteford,170.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6479,Dennis Bermudez,-175.0,Jimy Hettes,135.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6480,Diego Sanchez,160.0,Myles Jury,-210.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6481,Hector Lombard,-165.0,Jake Shields,125.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6482,Jessica Andrade,-170.0,Raquel Pennington,130.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6483,Jimy Hettes,135.0,Dennis Bermudez,-175.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6484,Johny Hendricks,-260.0,Robbie Lawler,200.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6485,Justin Scoggins,-400.0,Will Campuzano,280.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6486,Kelvin Gastelum,-150.0,Rick Story,110.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6487,Myles Jury,-210.0,Diego Sanchez,160.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6488,Nikita Krylov,200.0,Ovince St. Preux,-280.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6489,Raquel Pennington,130.0,Jessica Andrade,-170.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6490,Renee Forte,-115.0,Frank Trevino,-125.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6491,Rick Story,110.0,Kelvin Gastelum,-150.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6492,Robert McDaniel,100.0,Sean Strickland,-140.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6493,Robert Whiteford,170.0,Daniel Pineda,-230.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6494,Sean Spencer,235.0,Alex Garcia,-315.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6495,Sean Strickland,-140.0,Robert McDaniel,100.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6496,Tyron Woodley,-110.0,Carlos Condit,-130.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6497,Will Campuzano,280.0,Justin Scoggins,-400.0,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
6498,Antonio Carvalho,170.0,Darren Elkins,-230.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6499,Bobby Voelker,140.0,Patrick Cote,-170.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6500,Carlos Condit,125.0,Johny Hendricks,-165.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6501,Chris Camozzi,140.0,Nick Ring,-180.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6502,Colin Fletcher,205.0,Mike Ricci,-285.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6503,Dan Miller,170.0,Jordan Mein,-230.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6504,Daron Cruickshank,-140.0,John Makdessi,100.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6505,Darren Elkins,-230.0,Antonio Carvalho,170.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6506,George Roop,-140.0,Reuben Duran,100.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6507,Issei Tamura,285.0,T.J. Dillashaw,-405.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6508,Jake Ellenberger,-160.0,Nate Marquardt,120.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6509,Johny Hendricks,-165.0,Carlos Condit,125.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6510,Jordan Mein,-230.0,Dan Miller,170.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6511,Mike Ricci,-285.0,Colin Fletcher,205.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6512,Nate Marquardt,120.0,Jake Ellenberger,-160.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6513,Nick Diaz,310.0,Georges St-Pierre,-430.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6514,Nick Ring,-180.0,Chris Camozzi,140.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6515,Patrick Cote,-170.0,Bobby Voelker,140.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6516,Quinn Mulhern,240.0,Rick Story,-320.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6517,Reuben Duran,100.0,George Roop,-140.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6518,Rick Story,-320.0,Quinn Mulhern,240.0,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
6519,Arnold Allen,-290.0,Jordan Rinaldi,210.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6520,Dan Ige,-105.0,Danny Henry,-135.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6521,Danny Roberts,140.0,Claudio Silva,-180.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6522,Darren Till,-245.0,Jorge Masvidal,175.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6523,Dominick Reyes,-215.0,Volkan Oezdemir,165.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6524,Jack Marshman,-175.0,John Phillips,135.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6525,Jordan Rinaldi,210.0,Arnold Allen,-290.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6526,Jorge Masvidal,175.0,Darren Till,-245.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6527,Jose Quinonez,185.0,Nathaniel Wood,-265.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6528,Leon Edwards,-130.0,Gunnar Nelson,-110.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6529,Marc Diakiese,185.0,Joseph Duffy,-265.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6530,Molly McCann,-145.0,Priscila Cachoeira,105.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6531,Nad Narimani,-245.0,Mike Grundy,175.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6532,Nathaniel Wood,-265.0,Jose Quinonez,185.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6533,Priscila Cachoeira,105.0,Molly McCann,-145.0,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
6534,Chad Anheliger,120.0,Charalampos Grigoriou,-142.0,UFC,Mar 16th 2024
6535,Cory McKenna,-105.0,Jaqueline Amorim,-115.0,UFC,Mar 16th 2024
6536,Danny Silva,150.0,Josh Culibao,-180.0,UFC,Mar 16th 2024
6537,Gerald Meerschaert,-130.0,Bryan Barberena,110.0,UFC,Mar 16th 2024
6538,Jafel Filho,-120.0,Ode Osbourne,100.0,UFC,Mar 16th 2024
6539,Jaqueline Amorim,-115.0,Cory McKenna,-105.0,UFC,Mar 16th 2024
6540,Josh Culibao,-180.0,Danny Silva,150.0,UFC,Mar 16th 2024
6541,Mike Davis,-250.0,Natan Levy,205.0,UFC,Mar 16th 2024
6542,Mitch Ramirez,280.0,Thiago Moises,-360.0,UFC,Mar 16th 2024
6543,Ode Osbourne,100.0,Jafel Filho,-120.0,UFC,Mar 16th 2024
6544,Thiago Moises,-360.0,Mitch Ramirez,280.0,UFC,Mar 16th 2024
6545,Alexander Volkov,175.0,Fabricio Werdum,-245.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6546,Charles Byrd,120.0,John Phillips,-160.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6547,Danny Henry,200.0,Hakeem Dawodu,-280.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6548,Danny Roberts,-230.0,Oliver Enkamp,170.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6549,Fabricio Werdum,-245.0,Alexander Volkov,175.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6550,Hakeem Dawodu,-280.0,Danny Henry,200.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6551,Jan Blachowicz,160.0,Jimi Manuwa,-210.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6552,John Phillips,-160.0,Charles Byrd,120.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6553,Kajan Johnson,135.0,Stevie Ray,-175.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6554,Leon Edwards,-300.0,Peter Sobotta,220.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6555,Magomed Ankalaev,-410.0,Paul Craig,290.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6556,Mark Godbeer,180.0,Dmitriy Sosnovskiy,-260.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6557,Oliver Enkamp,170.0,Danny Roberts,-230.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6558,Paul Craig,290.0,Magomed Ankalaev,-410.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6559,Peter Sobotta,220.0,Leon Edwards,-300.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6560,Stevie Ray,-175.0,Kajan Johnson,135.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6561,Terrion Ware,250.0,Tom Duquesnoy,-350.0,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
6562,Bryan Battle,-170.0,Ange Loosa,142.0,UFC,Mar 17th 2024
6563,Christian Rodriguez,-142.0,Isaac Dulgarian,120.0,UFC,Mar 17th 2024
6564,Marcin Tybura,102.0,Tai Tuivasa,-130.0,UFC,Mar 17th 2024
6565,Alan Jouban,180.0,Gunnar Nelson,-260.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6566,Arnold Allen,-110.0,Makwan Amirkhani,-130.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6567,Brad Pickett,-185.0,Marlon Vera,145.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6568,Brad Scott,125.0,Scott Askham,-165.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6569,Corey Anderson,-120.0,Jimi Manuwa,-120.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6570,Daniel Omielanczuk,140.0,Timothy Johnson,-180.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6571,Darren Stewart,-180.0,Francimar Barroso,140.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6572,Jimi Manuwa,-120.0,Corey Anderson,-120.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6573,Leon Edwards,135.0,Vicente Luque,-175.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6574,Lucie Pudilova,325.0,Lina Lansberg,-475.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6575,Makwan Amirkhani,-130.0,Arnold Allen,-110.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6576,Marc Diakiese,-300.0,Teemu Packalen,220.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6577,Marlon Vera,145.0,Brad Pickett,-185.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6578,Reza Madadi,375.0,Joseph Duffy,-575.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6579,Scott Askham,-165.0,Brad Scott,125.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6580,Teemu Packalen,220.0,Marc Diakiese,-300.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6581,Timothy Johnson,-180.0,Daniel Omielanczuk,140.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6582,Vicente Luque,-175.0,Leon Edwards,135.0,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
6583,Chris Duncan,105.0,Omar Morales,-125.0,UFC 286,Mar 18th 2023
6584,Christian Leroy Duncan,-165.0,Durko Todorovir,145.0,UFC 286,Mar 18th 2023
6585,Daniel Rodriguez,270.0,Gunnar Nelson,-350.0,UFC 286,Mar 18th 2023
6586,Jack Shore,-350.0,Makwan Amirkhani,285.0,UFC 286,Mar 18th 2023
6587,Jafel Filho,550.0,Muhammad Mokaev,-800.0,UFC 286,Mar 18th 2023
6588,Jai Herbert,110.0,Rudovit Klein,-130.0,UFC 286,Mar 18th 2023
6589,Jake Hadley,-250.0,Malcolm Gordon,210.0,UFC 286,Mar 18th 2023
6590,Jennifer Maia,135.0,Casey O'Neill,-155.0,UFC 286,Mar 18th 2023
6591,Joanne Wood,-145.0,Luana Carolina,125.0,UFC 286,Mar 18th 2023
6592,Juliana Miller,-200.0,Veronica Macedo,170.0,UFC 286,Mar 18th 2023
6593,Justin Gaethje,235.0,Rafael Fiziev,-275.0,UFC 286,Mar 18th 2023
6594,Kamaru Usman,-350.0,Leon Edwards,285.0,UFC 286,Mar 18th 2023
6595,Luana Carolina,125.0,Joanne Wood,-145.0,UFC 286,Mar 18th 2023
6596,Makwan Amirkhani,285.0,Jack Shore,-350.0,UFC 286,Mar 18th 2023
6597,Malcolm Gordon,210.0,Jake Hadley,-250.0,UFC 286,Mar 18th 2023
6598,Marvin Vettori,-275.0,Roman Dolidze,235.0,UFC 286,Mar 18th 2023
6599,Muhammad Mokaev,-800.0,Jafel Filho,550.0,UFC 286,Mar 18th 2023
6600,Omar Morales,-125.0,Chris Duncan,105.0,UFC 286,Mar 18th 2023
6601,Rafael Fiziev,-275.0,Justin Gaethje,235.0,UFC 286,Mar 18th 2023
6602,Roman Dolidze,235.0,Marvin Vettori,-275.0,UFC 286,Mar 18th 2023
6603,Sam Patterson,-250.0,Yanal Ashmoz,210.0,UFC 286,Mar 18th 2023
6604,Brendan Schaub,100.0,Mirko Filipovic,-140.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6605,Dan Miller,135.0,Nate Marquardt,-175.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6606,Eddie Wineland,155.0,Urijah Faber,-195.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6607,Eliot Marshall,120.0,Luis Cane,-160.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6608,Erik Koch,-165.0,Raphael Assuncao,135.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6609,Gleison Tibau,115.0,Kurt Pellegrino,-155.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6610,Ian Loveland,220.0,Joseph Benavidez,-300.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6611,Jim Miller,-245.0,Kamal Shalorus,175.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6612,Jon Jones,-225.0,Mauricio Rua,175.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6613,Joseph Benavidez,-300.0,Ian Loveland,220.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6614,Kamal Shalorus,175.0,Jim Miller,-245.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6615,Kurt Pellegrino,-155.0,Gleison Tibau,115.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6616,Mauricio Rua,175.0,Jon Jones,-225.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6617,Mike Pyle,155.0,Ricardo Almeida,-195.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6618,Mirko Filipovic,-140.0,Brendan Schaub,100.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6619,Nate Marquardt,-175.0,Dan Miller,135.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6620,Raphael Assuncao,135.0,Erik Koch,-165.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6621,Ricardo Almeida,-195.0,Mike Pyle,155.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6622,Urijah Faber,-195.0,Eddie Wineland,155.0,UFC 128: Shogun vs. Jones,Mar 19th 2011
6623,Alan Jouban,-475.0,Brendan O'Reilly,325.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6624,Alan Patrick,-300.0,Damien Brown,220.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6625,Antonio Carlos Junior,-505.0,Daniel Kelly,335.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6626,Bec Rawlings,-110.0,Seo Hee Ham,-130.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6627,Damien Brown,220.0,Alan Patrick,-300.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6628,Frank Mir,125.0,Mark Hunt,-165.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6629,Hector Lombard,-150.0,Neil Magny,110.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6630,Jake Matthews,125.0,Johnny Case,-165.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6631,James Te Huna,-230.0,Steve Bosse,170.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6632,Johnny Case,-165.0,Jake Matthews,125.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6633,Leslie Smith,100.0,Rin Nakai,-140.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6634,Mark Eddiva,165.0,Daniel Hooker,-215.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6635,Mark Hunt,-165.0,Frank Mir,125.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6636,Neil Magny,110.0,Hector Lombard,-150.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6637,Richard Walsh,-105.0,Viscardi Andrade,-135.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6638,Rin Nakai,-140.0,Leslie Smith,100.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6639,Ross Pearson,105.0,Chad Laprise,-145.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6640,Seo Hee Ham,-130.0,Bec Rawlings,-110.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6641,Steve Bosse,170.0,James Te Huna,-230.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6642,Viscardi Andrade,-135.0,Richard Walsh,-105.0,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
6643,Alexander Volkov,-146.0,Tom Aspinall,124.0,UFC Fight Night 205,Mar 19th 2022
6644,Arnold Allen,-158.0,Daniel Hooker,134.0,UFC Fight Night 205,Mar 19th 2022
6645,Cody Durden,155.0,Muhammad Mokaev,-180.0,UFC Fight Night 205,Mar 19th 2022
6646,Cory McKenna,-180.0,Elise Reed,155.0,UFC Fight Night 205,Mar 19th 2022
6647,Ilia Topuria,-500.0,Jai Herbert,375.0,UFC Fight Night 205,Mar 19th 2022
6648,Jack Shore,-110.0,Timur Valiev.,-110.0,UFC Fight Night 205,Mar 19th 2022
6649,Jai Herbert,375.0,Ilia Topuria,-500.0,UFC Fight Night 205,Mar 19th 2022
6650,Liudvik Sholinian,300.0,Nathaniel Wood,-400.0,UFC Fight Night 205,Mar 19th 2022
6651,Luana Carolina,130.0,Molly McCann,-150.0,UFC Fight Night 205,Mar 19th 2022
6652,Makwan Amirkhani,-110.0,Mike Grundy,-110.0,UFC Fight Night 205,Mar 19th 2022
6653,Molly McCann,-150.0,Luana Carolina,130.0,UFC Fight Night 205,Mar 19th 2022
