,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
9348,Guido Cannetti,180.0,Marlon Vera,-260.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9349,Hector Aldana,240.0,Laureano Staropoli,-320.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9350,Humberto Bandenay,-260.0,Austin Arnett,180.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9351,Johnny Walker,205.0,Khalil Rountree,-285.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9352,Marlon Vera,-260.0,Guido Cannetti,180.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9353,Michel Prazeres,-400.0,Bartosz Fabinski,280.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9354,Nad Narimani,-300.0,Anderson Dos Santos,220.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9355,Neil Magny,-210.0,Santiago Ponzinibbio,160.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9356,Poliana Botelho,125.0,Cynthia Calvillo,-165.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9357,Ricardo Lamas,-195.0,Darren Elkins,155.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9358,Santiago Ponzinibbio,160.0,Neil Magny,-210.0,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
9359,Bo Nickal,-910.0,Paul Craig,600.0,UFC,Nov 17th 2024
9360,Charles Oliveira,-198.0,Michael Chandler,164.0,UFC,Nov 17th 2024
9361,Jon Jones,-298.0,Stipe Miocic,240.0,UFC,Nov 17th 2024
9362,Michael Chandler,164.0,Charles Oliveira,-198.0,UFC,Nov 17th 2024
9363,Paul Craig,600.0,Bo Nickal,-910.0,UFC,Nov 17th 2024
9364,Stipe Miocic,240.0,Jon Jones,-298.0,UFC,Nov 17th 2024
9365,Alex Chambers,125.0,Nadia Kassem,-165.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9366,Anthony Hamilton,125.0,Adam Wieczorek,-165.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9367,Ashkan Mokhtarian,170.0,Ryan Benoit,-230.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9368,Bec Rawlings,-155.0,Jessica-Rose Clark,115.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9369,Belal Muhammad,170.0,Tim Means,-230.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9370,Bojan Velickovic,135.0,Jake Matthews,-175.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9371,Damien Brown,-120.0,Frank Camacho,-120.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9372,Daniel Kelly,160.0,Elias Theodorou,-210.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9373,Eric Shelton,-405.0,Jenel Lausa,285.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9374,Fabricio Werdum,-265.0,Marcin Tybura,185.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9375,Frank Camacho,-120.0,Damien Brown,-120.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9376,Jake Matthews,-175.0,Bojan Velickovic,135.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9377,Jenel Lausa,285.0,Eric Shelton,-405.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9378,Marcin Tybura,185.0,Fabricio Werdum,-265.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9379,Nik Lentz,265.0,Will Brooks,-385.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9380,Rashad Coulter,150.0,Tai Tuivasa,-190.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9381,Ryan Benoit,-230.0,Ashkan Mokhtarian,170.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9382,Shane Young,335.0,Alex Volkanovski,-505.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9383,Tai Tuivasa,-190.0,Rashad Coulter,150.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9384,Tim Means,-230.0,Belal Muhammad,170.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9385,Will Brooks,-385.0,Nik Lentz,265.0,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
9386,Ailin Perez,-125.0,Lucie Pudilova,-105.0,UFC,Nov 18th 2023
9387,Ailin Perez,-125.0,Lucie Pudilova,-105.0,UFC,Nov 18th 2023
9388,Amanda Ribas,-350.0,Luana Pinheiro,240.0,UFC,Nov 18th 2023
9389,Brendan Allen,-275.0,Paul Craig,200.0,UFC,Nov 18th 2023
9390,Brendan Allen,-275.0,Paul Craig,200.0,UFC,Nov 18th 2023
9391,Caio Machado,275.0,Mick Parkin,-345.0,UFC,Nov 18th 2023
9392,Chad Anheliger,140.0,Jose Johnson,-188.0,UFC,Nov 18th 2023
9393,Charles Johnson,-130.0,Rafael Estevam,110.0,UFC,Nov 18th 2023
9394,Chase Hooper,-250.0,Jordan Leavitt,175.0,UFC,Nov 18th 2023
9395,Christian Leroy Duncan,-385.0,Denis Tiuliulin,295.0,UFC,Nov 18th 2023
9396,Jake Matthews,175.0,Michael Morales,-250.0,UFC,Nov 18th 2023
9397,Jeka Saragih,240.0,Lucas Alexander,-298.0,UFC,Nov 18th 2023
9398,Joanderson Brito,120.0,Jonathan Pearce,-163.0,UFC,Nov 18th 2023
9399,Joanderson Brito,120.0,Jonathan Pearce,-163.0,UFC,Nov 18th 2023
9400,Jonny Parsons,200.0,Uros Medic,-250.0,UFC,Nov 18th 2023
9401,Jordan Leavitt,175.0,Chase Hooper,-250.0,UFC,Nov 18th 2023
9402,Jose Johnson,-188.0,Chad Anheliger,140.0,UFC,Nov 18th 2023
9403,Luana Pinheiro,240.0,Amanda Ribas,-350.0,UFC,Nov 18th 2023
9404,Lucas Alexander,-298.0,Jeka Saragih,240.0,UFC,Nov 18th 2023
9405,Lucie Pudilova,-105.0,Ailin Perez,-125.0,UFC,Nov 18th 2023
9406,Michael Morales,-250.0,Jake Matthews,175.0,UFC,Nov 18th 2023
9407,Mick Parkin,-345.0,Caio Machado,275.0,UFC,Nov 18th 2023
9408,Myktybek Orolbai,-148.0,Uros Medic,120.0,UFC,Nov 18th 2023
9409,Nick Aguirre,350.0,Payton Talbott,-549.0,UFC,Nov 18th 2023
9410,Nikolas Motta,-150.0,Trey Ogden,110.0,UFC,Nov 18th 2023
9411,Paul Craig,200.0,Brendan Allen,-275.0,UFC,Nov 18th 2023
9412,Payton Talbott,-549.0,Nick Aguirre,350.0,UFC,Nov 18th 2023
9413,Rafael Estevam,110.0,Charles Johnson,-130.0,UFC,Nov 18th 2023
9414,Trey Ogden,110.0,Nikolas Motta,-150.0,UFC,Nov 18th 2023
9415,Uros Medic,-250.0,Jonny Parsons,200.0,UFC,Nov 18th 2023
9416,Uros Medic,120.0,Myktybek Orolbai,-148.0,UFC,Nov 18th 2023
9417,Alex Soto,320.0,Michael McDonald,-425.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9418,Brian Bowles,155.0,Urijah Faber,-195.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9419,Chris Weidman,-400.0,Tom Lawlor,280.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9420,Cung Le,-120.0,Wanderlei Silva,-110.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9421,Danny Castillo,-300.0,Shamar Bailey,240.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9422,Gleison Tibau,-180.0,Rafael Dos Anjos,150.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9423,Jason Brilz,260.0,Ryan Bader,-350.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9424,Kyle Kingsbury,-195.0,Stephan Bonnar,155.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9425,Martin Kampmann,115.0,Rick Story,-155.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9426,Matt Brown,-160.0,Seth Baczynski,130.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9427,Mauricio Rua,-120.0,Dan Henderson,-120.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9428,Michael McDonald,-425.0,Alex Soto,320.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9429,Miguel Torres,-360.0,Nick Pace,270.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9430,Rafael Dos Anjos,150.0,Gleison Tibau,-180.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9431,Rick Story,-155.0,Martin Kampmann,115.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9432,Ryan Bader,-350.0,Jason Brilz,260.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9433,Seth Baczynski,130.0,Matt Brown,-160.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9434,Shamar Bailey,240.0,Danny Castillo,-300.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9435,Stephan Bonnar,155.0,Kyle Kingsbury,-195.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9436,Tom Lawlor,280.0,Chris Weidman,-400.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9437,Urijah Faber,-195.0,Brian Bowles,155.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9438,Wanderlei Silva,-110.0,Cung Le,-120.0,UFC 139: Shogun vs. Henderson,Nov 19th 2011
9439,Abdul Razak Alhassan,-350.0,Charlie Ward,250.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9440,Albert Morales,185.0,Thomas Almeida,-265.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9441,Alexander Volkov,110.0,Timothy Johnson,-150.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9442,Alexander Yakovlev,170.0,Zak Cummings,-230.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9443,Ali Bagautinov,180.0,Kyoji Horiguchi,-260.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9444,Anna Elmose,-165.0,Amanda Cooper,125.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9445,Artem Lobov,180.0,Teruto Ishihara,-260.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9446,Brett Johns,-230.0,Kwan Ho Kwak,170.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9447,Cezar Ferreira,130.0,Jack Hermansson,-170.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9448,Charlie Ward,250.0,Abdul Razak Alhassan,-350.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9449,Christian Colombo,190.0,Luis Henrique,-270.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9450,Cortney Casey,325.0,Claudia Gadelha,-475.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9451,Darren Stewart,120.0,Francimar Barroso,-160.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9452,Gegard Mousasi,-450.0,Uriah Hall,350.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9453,Jack Hermansson,-170.0,Cezar Ferreira,130.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9454,Jack Marshman,170.0,Magnus Cedenblad,-230.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9455,Johnny Eduardo,-185.0,Manny Gamburyan,145.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9456,Justin Ledet,-155.0,Mark Godbeer,115.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9457,Justin Scoggins,-165.0,Pedro Munhoz,125.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9458,Kamaru Usman,-245.0,Warlley Alves,175.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9459,Kevin Lee,-150.0,Magomed Mustafaev,110.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9460,Krzysztof Jotko,120.0,Thales Leites,-160.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9461,Kyoji Horiguchi,-260.0,Ali Bagautinov,180.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9462,Luis Henrique,-270.0,Christian Colombo,190.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9463,Magnus Cedenblad,-230.0,Jack Marshman,170.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9464,Magomed Mustafaev,110.0,Kevin Lee,-150.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9465,Marcos Rogerio de Lima,-140.0,Gadzhimurad Antigulov,100.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9466,Marion Reneau,-215.0,Milana Dudieva,165.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9467,Mark Godbeer,115.0,Justin Ledet,-155.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9468,Milana Dudieva,165.0,Marion Reneau,-215.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9469,Pedro Munhoz,125.0,Justin Scoggins,-165.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9470,Ross Pearson,-140.0,Stevie Ray,100.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9471,Ryan Bader,-350.0,Antonio Rogerio Nogueira,250.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9472,Sergio Moraes,-185.0,Zak Ottow,145.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9473,Stevie Ray,100.0,Ross Pearson,-140.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9474,Teruto Ishihara,-260.0,Artem Lobov,180.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9475,Thales Leites,-160.0,Krzysztof Jotko,120.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9476,Thomas Almeida,-265.0,Albert Morales,185.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9477,Timothy Johnson,-150.0,Alexander Volkov,110.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9478,Warlley Alves,175.0,Kamaru Usman,-245.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9479,Zak Cummings,-230.0,Alexander Yakovlev,170.0,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
9480,Zak Ottow,145.0,Sergio Moraes,-185.0,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
9481,Brady Hiestand,-135.0,Fernie Garcia,105.0,UFC Fight Night 215,Nov 19th 2022
9482,Charles Johnson,-175.0,Zhalgas Zhumagulov,150.0,UFC Fight Night 215,Nov 19th 2022
9483,Chase Sherman,140.0,Waldo Cortes-Acosta,-160.0,UFC Fight Night 215,Nov 19th 2022
9484,Cody Brundage,145.0,Rodolfo Vieira,-175.0,UFC Fight Night 215,Nov 19th 2022
9485,Danny Roberts,275.0,Jack Della Maddalena,-335.0,UFC Fight Night 215,Nov 19th 2022
9486,Derrick Lewis,-115.0,Sergey Spivak,-105.0,UFC Fight Night 215,Nov 19th 2022
9487,Fernie Garcia,105.0,Brady Hiestand,-135.0,UFC Fight Night 215,Nov 19th 2022
9488,Jack Della Maddalena,-335.0,Danny Roberts,275.0,UFC Fight Night 215,Nov 19th 2022
9489,Jennifer Maia,130.0,Maryna Moroz,-150.0,UFC Fight Night 215,Nov 19th 2022
9490,Kennedy Nzechukwu,-110.0,Ion Curelaba,-110.0,UFC Fight Night 215,Nov 19th 2022
9491,Kevin Natividad,160.0,Ricky Turcios,-185.0,UFC Fight Night 215,Nov 19th 2022
9492,Marcin Prachnio,-145.0,William Knight,120.0,UFC Fight Night 215,Nov 19th 2022
9493,Maria Oliveira,-150.0,Vanessa Demopoulos,130.0,UFC Fight Night 215,Nov 19th 2022
9494,Maryna Moroz,-150.0,Jennifer Maia,130.0,UFC Fight Night 215,Nov 19th 2022
9495,Miles Johns,-160.0,Vince Morales,140.0,UFC Fight Night 215,Nov 19th 2022
9496,Muslim Salikhov,-180.0,Andre Fialho,155.0,UFC Fight Night 215,Nov 19th 2022
9497,Natalia Silva,100.0,Tereza Bleda,-120.0,UFC Fight Night 215,Nov 19th 2022
9498,Ricky Turcios,-185.0,Kevin Natividad,160.0,UFC Fight Night 215,Nov 19th 2022
9499,Rodolfo Vieira,-175.0,Cody Brundage,145.0,UFC Fight Night 215,Nov 19th 2022
9500,Tereza Bleda,-120.0,Natalia Silva,100.0,UFC Fight Night 215,Nov 19th 2022
9501,Vanessa Demopoulos,130.0,Maria Oliveira,-150.0,UFC Fight Night 215,Nov 19th 2022
9502,Vince Morales,140.0,Miles Johns,-160.0,UFC Fight Night 215,Nov 19th 2022
9503,Vince Morales,140.0,Miles Johns,-160.0,UFC Fight Night 215,Nov 19th 2022
9504,William Knight,120.0,Marcin Prachnio,-145.0,UFC Fight Night 215,Nov 19th 2022
9505,Zhalgas Zhumagulov,150.0,Charles Johnson,-175.0,UFC Fight Night 215,Nov 19th 2022
9506,Aaron Simpson,155.0,Mark Munoz,-185.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9507,Brian Foster,-160.0,Matt Brown,130.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9508,Dennis Hallman,115.0,Karo Parisyan,-145.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9509,George Sotiropoulos,-195.0,Joe Lauzon,160.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9510,Gerald Harris,-285.0,Maiquel Falcao,225.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9511,Joe Lauzon,160.0,George Sotiropoulos,-195.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9512,Karo Parisyan,-145.0,Dennis Hallman,115.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9513,Lyoto Machida,-260.0,Quinton Jackson,200.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9514,Maiquel Falcao,225.0,Gerald Harris,-285.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9515,Mark Munoz,-185.0,Aaron Simpson,155.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9516,Matt Brown,130.0,Brian Foster,-160.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9517,Matt Hughes,-105.0,B.J. Penn,-115.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9518,Nik Lentz,165.0,Tyson Griffin,-205.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9519,Paul Kelly,-170.0,T.J. Obrien,140.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9520,Phil Davis,-660.0,Tim Boetsch,445.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9521,Quinton Jackson,200.0,Lyoto Machida,-260.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9522,Tim Boetsch,445.0,Phil Davis,-660.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9523,Tyson Griffin,-205.0,Nik Lentz,165.0,UFC 123: Rampage vs. Machida,Nov 20th 2010
9524,Adrian Yanez,-240.0,Davey Grant,205.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9525,Augusto Sakai,100.0,Tai Tuivasa,-120.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9526,Cody Durden,-145.0,Qileng Aori,125.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9527,Davey Grant,205.0,Adrian Yanez,-240.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9528,Fares Ziam,155.0,Terrance McKinney,-180.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9529,Fares Ziam,155.0,Terrance McKinney,-180.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9530,Ketlen Vieira,-160.0,Miesha Tate,140.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9531,Loma Lookboonmee,-110.0,Loopy Godinez,-110.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9532,Luana Pinheiro,-185.0,Sam Hughes,160.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9533,Michael Chiesa,120.0,Sean Brady,-140.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9534,Miesha Tate,140.0,Ketlen Vieira,-160.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9535,Natan Levy,-150.0,Rafa Garcia,130.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9536,Pat Sabatini,-150.0,Tucker Lutz,130.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9537,Rafa Garcia,130.0,Natan Levy,-150.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9538,Rani Yahya,-130.0,Kang Kyung-Ho,110.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9539,Sam Hughes,160.0,Luana Pinheiro,-185.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9540,Sean Brady,-140.0,Michael Chiesa,120.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9541,Sean Soriano,-270.0,Nuerdanbieke Shayilan,220.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9542,Sean Soriano,-225.0,Shayilan Nuerdanbieke,190.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9543,Tai Tuivasa,-120.0,Augusto Sakai,100.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9544,Taila Santos,-180.0,Joanne Calderwood,155.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9545,Taila Santos,-300.0,Joanne Wood,225.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9546,Terrance McKinney,-180.0,Fares Ziam,155.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9547,Tucker Lutz,130.0,Pat Sabatini,-150.0,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
9548,Amir Sadollah,-170.0,Phil Baroni,140.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9549,Anthony Johnson,155.0,Josh Koscheck,-195.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9550,Ben Saunders,175.0,Marcus Davis,-225.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9551,Brian Foster,355.0,Brock Larson,-490.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9552,Caol Uno,-275.0,Fabricio Camoes,215.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9553,Forrest Griffin,-180.0,Tito Ortiz,150.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9554,George Sotiropoulos,-485.0,Jason Dent,350.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9555,Jacob Volkmann,200.0,Paulo Thiago,-260.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9556,Jake Rosholt,170.0,Kendall Grove,-215.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9557,Josh Koscheck,-195.0,Anthony Johnson,155.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9558,Kendall Grove,-215.0,Jake Rosholt,170.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9559,Marcus Davis,-225.0,Ben Saunders,175.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9560,Paulo Thiago,-260.0,Jacob Volkmann,200.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9561,Phil Baroni,140.0,Amir Sadollah,-170.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9562,Tito Ortiz,150.0,Forrest Griffin,-180.0,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
9563,Alejandro Perez,157.0,Scott Jorgensen,-200.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9564,Bartosz Fabinski,-230.0,Hector Urbina,170.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9565,Diego Sanchez,400.0,Ricardo Lamas,-600.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9566,Efrain Escudero,100.0,Leandro Silva,-140.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9567,Enrique Barzola,125.0,Horacio Gutierrez,-165.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9568,Erik Perez,-180.0,Taylor Lapilus,140.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9569,Gabriel Benitez,160.0,Andre Fili,-210.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9570,Hector Urbina,170.0,Bartosz Fabinski,-230.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9571,Henry Cejudo,-300.0,Jussier Formiga,220.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9572,Horacio Gutierrez,-165.0,Enrique Barzola,125.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9573,Jussier Formiga,220.0,Henry Cejudo,-300.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9574,Kelvin Gastelum,-290.0,Neil Magny,210.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9575,Leandro Silva,-140.0,Efrain Escudero,100.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9576,Michel Prazeres,-115.0,Valmir Lazaro,-125.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9577,Neil Magny,210.0,Kelvin Gastelum,-290.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9578,Ricardo Lamas,-600.0,Diego Sanchez,400.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9579,Scott Jorgensen,-200.0,Alejandro Perez,157.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9580,Taylor Lapilus,140.0,Erik Perez,-180.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9581,Taylor Lapilus,140.0,Erik Perez,-180.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9582,Valmir Lazaro,-125.0,Michel Prazeres,-115.0,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
9583,Alan Jouban,-145.0,Jared Gooden,125.0,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
9584,Alex Perez,180.0,Deiveson Figueiredo,-210.0,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
9585,Antonina Shevchenko,-110.0,Ariane Lipski,-110.0,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
9586,Brandon Moreno,-205.0,Brandon Royval,175.0,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
9587,Cynthia Calvillo,-170.0,Katlyn Chookagian,145.0,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
9588,Daniel Rodriguez,-230.0,Nicolas Dalby,195.0,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
9589,Dustin Stoltzfus,130.0,Kyle Daukaus,-150.0,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
