Event,Date,Location,W/L,Fighter 1,Fighter 2,Kd,Str,Td,Sub,Weight class,Method,Round,Time
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Vitor Belfort,Yoshihiro Akiyama,2,12,0,0,Middleweight,KO/TKO,1,1:52
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Brian Ebersole,Dennis Hallman,0,19,0,0,Welterweight,KO/TKO,1,4:28
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Constantinos Philippou,Jorge Rivera,1,35,2,1,Middleweight,S-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Rory MacDonald,Mike Pyle,0,24,0,2,Welterweight,KO/TKO,1,3:54
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Alexander Gustafsson,Matt Hamill,1,37,0,0,Light Heavyweight,KO/TKO,2,3:34
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Chad Mendes,Rani Yahya,0,35,5,0,Featherweight,U-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Ivan Menjivar,Nick Pace,0,61,0,0,Bantamweight,U-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Johny Hendricks,Mike Pierce,0,54,1,0,Welterweight,S-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Mike Brown,Nam Phan,0,60,5,0,Featherweight,U-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA",,Rafael Natal,Paul Bradley,0,43,0,0,Middleweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Chris Lytle,Dan Hardy,0,127,0,1,Welterweight,SUB,3,4:16
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Benson Henderson,Jim Miller,0,65,7,2,Lightweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Donald Cerrone,Charles Oliveira,0,30,0,0,Lightweight,KO/TKO,1,3:01
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Duane Ludwig,Amir Sadollah,0,123,1,0,Welterweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Jared Hamman,CB Dollaway,0,53,0,0,Middleweight,KO/TKO,2,3:38
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Joseph Benavidez,Eddie Wineland,0,66,0,0,Bantamweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Ed Herman,Kyle Noke,0,2,1,3,Middleweight,SUB,1,4:15
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Ronny Markes,Karlos Vemola,0,40,6,0,Light Heavyweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Jimy Hettes,Alex Caceres,0,2,5,2,Featherweight,SUB,2,3:12
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Cole Miller,TJ O'Brien,1,32,0,2,Lightweight,SUB,2,2:38
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Jacob Volkmann,Danny Castillo,0,6,3,6,Lightweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA",,Edwin Figueroa,Jason Reinhardt,0,23,0,1,Bantamweight,KO/TKO,2,0:50
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Anderson Silva,Yushin Okami,2,43,0,0,Middleweight,KO/TKO,2,2:04
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Mauricio Rua,Forrest Griffin,1,16,0,0,Light Heavyweight,KO/TKO,1,1:53
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Edson Barboza,Ross Pearson,1,55,0,0,Lightweight,S-DEC,3,5:00
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Antonio Rodrigo Nogueira,Brendan Schaub,1,15,0,0,Heavyweight,KO/TKO,1,3:09
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Stanislav Nedkov,Luiz Cane,1,29,0,0,Light Heavyweight,KO/TKO,1,4:13
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Thiago Tavares,Spencer Fisher,0,10,3,0,Lightweight,KO/TKO,2,2:51
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Rousimar Palhares,Dan Miller,1,67,2,0,Middleweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Paulo Thiago,David Mitchell,0,19,6,1,Welterweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Raphael Assuncao,Johnny Eduardo,0,53,3,0,Bantamweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Erick Silva,Luis Ramos,1,4,0,0,Welterweight,KO/TKO,1,0:40
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Iuri Alcantara,Felipe Arantes,0,22,6,0,Featherweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil",,Yves Jabouin,Ian Loveland,0,37,2,0,Bantamweight,S-DEC,3,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Frankie Edgar,Gray Maynard,1,61,0,0,Lightweight,KO/TKO,4,3:54
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Jose Aldo,Kenny Florian,0,51,0,0,Featherweight,U-DEC,5,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Chael Sonnen,Brian Stann,0,28,4,1,Middleweight,SUB,2,3:51
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Nam Phan,Leonard Garcia,0,174,1,0,Featherweight,U-DEC,3,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Joe Lauzon,Melvin Guillard,0,2,0,1,Lightweight,SUB,1,0:47
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Demian Maia,Jorge Santiago,0,24,4,0,Middleweight,U-DEC,3,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Anthony Pettis,Jeremy Stephens,0,21,6,0,Lightweight,S-DEC,3,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Stipe Miocic,Joey Beltran,0,68,4,0,Heavyweight,U-DEC,3,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Darren Elkins,Zhang Tiequan,0,27,1,3,Featherweight,U-DEC,3,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Aaron Simpson,Eric Schafer,2,58,0,0,Middleweight,U-DEC,3,5:00
UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA",,Mike Massenzio,Steve Cantwell,0,78,1,0,Middleweight,U-DEC,3,5:00
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Jon Jones,Quinton Jackson,0,61,2,2,Light Heavyweight,SUB,4,1:14
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Josh Koscheck,Matt Hughes,0,26,0,0,Welterweight,KO/TKO,1,4:59
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Mark Hunt,Ben Rothwell,0,47,2,1,Heavyweight,U-DEC,3,5:00
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Travis Browne,Rob Broughton,0,45,3,0,Heavyweight,U-DEC,3,5:00
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Nate Diaz,Takanori Gomi,1,36,0,3,Lightweight,SUB,1,4:27
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Tony Ferguson,Aaron Riley,0,31,0,0,Lightweight,KO/TKO,1,5:00
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Tim Boetsch,Nick Ring,0,46,4,2,Middleweight,U-DEC,3,5:00
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Junior Assuncao,Eddie Yagin,0,63,3,0,Featherweight,U-DEC,3,5:00
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,Takeya Mizugaki,Cole Escovedo,2,70,1,0,Bantamweight,KO/TKO,2,4:30
UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",,James Te Huna,Ricardo Romero,1,5,0,0,Light Heavyweight,KO/TKO,1,0:47
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Dominick Cruz,Demetrious Johnson,0,60,10,1,Bantamweight,U-DEC,5,5:00
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Stefan Struve,Pat Barry,0,31,0,1,Heavyweight,SUB,2,3:22
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Anthony Johnson,Charlie Brenneman,1,16,0,0,Welterweight,KO/TKO,1,2:49
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Matt Wiman,Mac Danzig,0,93,2,1,Lightweight,U-DEC,3,5:00
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Yves Edwards,Rafaello Oliveira,2,42,0,0,Lightweight,KO/TKO,2,2:44
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Paul Sass,Michael Johnson,0,2,0,3,Lightweight,SUB,1,3:00
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Mike Easton,Byron Bloodworth,1,31,0,0,Bantamweight,KO/TKO,2,4:52
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,TJ Grant,Shane Roller,0,24,2,3,Lightweight,SUB,3,2:12
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Josh Neer,Keith Wisniewski,0,93,0,1,Welterweight,KO/TKO,2,5:00
UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA",,Walel Watson,Joseph Sandoval,2,9,0,0,Bantamweight,KO/TKO,1,1:17
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Mark Munoz,Chris Leben,0,39,5,0,Middleweight,KO/TKO,2,5:00
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Renan Barao,Brad Pickett,1,37,0,1,Bantamweight,SUB,1,4:09
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Thiago Alves,Papy Abedi,1,25,0,1,Welterweight,SUB,1,3:32
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Anthony Perosh,Cyrille Diabate,0,17,2,3,Light Heavyweight,SUB,2,3:09
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Terry Etim,Edward Faaloloto,0,5,0,1,Lightweight,SUB,1,0:17
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,John Maguire,Justin Edwards,0,27,6,2,Welterweight,U-DEC,3,5:00
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Philip De Fries,Rob Broughton,0,14,3,0,Heavyweight,U-DEC,3,5:00
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Michihiro Omigawa,Jason Young,0,25,4,3,Featherweight,U-DEC,3,5:00
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Che Mills,Chris Cope,2,11,0,0,Welterweight,KO/TKO,1,0:40
UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom",,Chris Cariaso,Vaughan Lee,0,52,2,1,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Jake Ellenberger,Jake Shields,1,9,0,0,Welterweight,KO/TKO,1,0:53
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Court McGee,Dongi Yang,0,62,2,1,Middleweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Erik Koch,Jonathan Brookins,0,40,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Alan Belcher,Jason MacDonald,0,25,0,0,Middleweight,KO/TKO,1,3:48
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Vagner Rocha,Cody McKenzie,0,18,2,4,Lightweight,SUB,2,3:49
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Evan Dunham,Shamar Bailey,0,92,0,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Lance Benoist,Matthew Riddle,0,39,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Ken Stone,Donny Walker,0,7,2,1,Bantamweight,SUB,1,2:40
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Seth Baczynski,Clay Harvison,1,41,0,1,Welterweight,SUB,2,1:12
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,TJ Waldburger,Mike Stumpf,0,4,3,2,Welterweight,SUB,1,3:52
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Robert Peralta,Mike Lullo,0,80,1,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA",,Justin Edwards,Jorge Lopez,0,41,2,2,Welterweight,U-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Nick Diaz,BJ Penn,0,178,0,0,Welterweight,U-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Cheick Kongo,Matt Mitrione,0,44,2,0,Heavyweight,U-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Roy Nelson,Mirko Filipovic,0,32,2,0,Heavyweight,KO/TKO,3,1:30
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Scott Jorgensen,Jeff Curran,0,42,5,0,Bantamweight,U-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Hatsu Hioki,George Roop,0,24,2,0,Featherweight,S-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Donald Cerrone,Dennis Siver,2,9,0,1,Lightweight,SUB,1,2:22
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Bart Palaszewski,Tyson Griffin,1,17,0,0,Featherweight,KO/TKO,1,2:45
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Brandon Vera,Eliot Marshall,0,33,1,0,Light Heavyweight,U-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Ramsey Nijem,Danny Downes,0,59,8,4,Lightweight,U-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Francis Carmont,Chris Camozzi,1,51,3,0,Middleweight,U-DEC,3,5:00
UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA",,Clifford Starks,Dustin Jacoby,0,26,3,0,Middleweight,U-DEC,3,5:00
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Dan Henderson,Mauricio Rua,1,77,1,1,Light Heavyweight,U-DEC,5,5:00
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Wanderlei Silva,Cung Le,1,43,0,0,Middleweight,KO/TKO,2,4:49
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Urijah Faber,Brian Bowles,1,36,1,1,Bantamweight,SUB,2,1:27
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Martin Kampmann,Rick Story,0,38,3,1,Welterweight,S-DEC,3,5:00
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Stephan Bonnar,Kyle Kingsbury,0,36,4,1,Light Heavyweight,U-DEC,3,5:00
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Ryan Bader,Jason Brilz,1,6,0,0,Light Heavyweight,KO/TKO,1,1:17
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Michael McDonald,Alex Soto,2,12,0,0,Bantamweight,KO/TKO,1,0:56
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Chris Weidman,Tom Lawlor,0,3,1,1,Middleweight,SUB,1,2:07
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Gleison Tibau,Rafael Dos Anjos,0,56,2,0,Lightweight,S-DEC,3,5:00
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Miguel Torres,Nick Pace,0,64,0,0,Bantamweight,U-DEC,3,5:00
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Seth Baczynski,Matt Brown,0,17,1,1,Welterweight,SUB,2,0:42
UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA",,Danny Castillo,Shamar Bailey,0,22,3,0,Lightweight,KO/TKO,1,4:52
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Michael Bisping,Jason Miller,0,102,0,0,Middleweight,KO/TKO,3,3:34
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Diego Brandao,Dennis Bermudez,1,19,1,1,Featherweight,SUB,1,4:51
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,John Dodson,TJ Dillashaw,1,7,0,0,Bantamweight,KO/TKO,1,1:54
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Tony Ferguson,Yves Edwards,0,61,1,1,Lightweight,U-DEC,3,5:00
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Johnny Bedford,Louis Gaudinot,1,82,4,0,Bantamweight,KO/TKO,3,1:58
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Marcus Brimage,Stephen Bass,0,88,1,0,Featherweight,U-DEC,3,5:00
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,John Albert,Dustin Pague,1,21,0,0,Bantamweight,KO/TKO,1,1:09
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Roland Delorme,Josh Ferguson,1,36,2,2,Bantamweight,SUB,3,0:22
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Steven Siler,Josh Clopton,0,72,0,2,Featherweight,U-DEC,3,5:00
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA",,Bryan Caraway,Dustin Neace,0,23,3,1,Featherweight,SUB,2,3:38
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Jose Aldo,Chad Mendes,1,11,0,0,Featherweight,KO/TKO,1,4:59
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Vitor Belfort,Anthony Johnson,0,14,0,1,Middleweight,SUB,1,4:49
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Rousimar Palhares,Mike Massenzio,0,4,0,1,Middleweight,SUB,1,1:03
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Carlo Prater,Erick Silva,0,0,0,0,Welterweight,DQ,1,0:29
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Edson Barboza,Terry Etim,1,47,0,0,Lightweight,KO/TKO,3,2:02
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Thiago Tavares,Sam Stout,0,50,2,0,Lightweight,U-DEC,3,5:00
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Gabriel Gonzaga,Ednaldo Oliveira,0,2,2,1,Heavyweight,SUB,1,3:22
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Iuri Alcantara,Michihiro Omigawa,0,60,0,2,Featherweight,U-DEC,3,5:00
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Mike Pyle,Ricardo Funch,1,11,0,0,Welterweight,KO/TKO,1,1:22
UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil",,Felipe Arantes,Antonio Carvalho,0,53,0,0,Featherweight,U-DEC,3,5:00
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Jon Jones,Lyoto Machida,1,24,1,1,Light Heavyweight,SUB,2,4:26
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Frank Mir,Antonio Rodrigo Nogueira,0,6,1,1,Heavyweight,SUB,1,3:38
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Rogerio Nogueira,Tito Ortiz,1,54,0,0,Light Heavyweight,KO/TKO,1,3:15
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Brian Ebersole,Claude Patrick,0,23,2,0,Welterweight,S-DEC,3,5:00
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Chan Sung Jung,Mark Hominick,1,6,0,0,Featherweight,KO/TKO,1,0:07
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Igor Pokrajac,Krzysztof Soszynski,1,21,0,0,Light Heavyweight,KO/TKO,1,0:35
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Constantinos Philippou,Jared Hamman,3,21,1,1,Middleweight,KO/TKO,1,3:11
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Dennis Hallman,John Makdessi,0,20,1,1,Lightweight,SUB,1,2:58
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Yves Jabouin,Walel Watson,0,33,2,0,Bantamweight,S-DEC,3,5:00
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Mark Bocek,Nik Lentz,0,46,5,0,Lightweight,U-DEC,3,5:00
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,Jake Hecht,Rich Attonito,0,33,0,0,Welterweight,KO/TKO,2,1:10
UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada",,John Cholish,Mitch Clarke,0,55,1,0,Lightweight,KO/TKO,2,4:36
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Jim Miller,Melvin Guillard,0,4,1,1,Lightweight,SUB,1,3:04
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Josh Neer,Duane Ludwig,0,5,1,1,Welterweight,SUB,1,3:04
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Mike Easton,Jared Papazian,0,85,1,0,Bantamweight,M-DEC,3,5:00
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Pat Barry,Christian Morecraft,1,12,0,0,Heavyweight,KO/TKO,1,3:38
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Jorge Rivera,Eric Schafer,0,6,0,0,Middleweight,KO/TKO,2,1:31
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Khabib Nurmagomedov,Kamal Shalorus,1,35,3,1,Lightweight,SUB,3,2:08
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Charlie Brenneman,Daniel Roberts,0,24,2,0,Welterweight,U-DEC,3,5:00
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Fabricio Camoes,Tommy Hayden,0,6,1,1,Lightweight,SUB,1,4:03
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Daniel Pineda,Pat Schilling,0,19,1,1,Featherweight,SUB,1,1:37
UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA",,Nick Denis,Joseph Sandoval,1,11,0,0,Bantamweight,KO/TKO,1,0:22
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Rashad Evans,Phil Davis,0,62,3,0,Light Heavyweight,U-DEC,5,5:00
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Chael Sonnen,Michael Bisping,0,40,4,0,Middleweight,U-DEC,3,5:00
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Chris Weidman,Demian Maia,0,58,4,0,Middleweight,U-DEC,3,5:00
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Evan Dunham,Nik Lentz,0,68,2,1,Lightweight,KO/TKO,2,5:00
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Mike Russow,Jon Olav Einemo,0,21,6,0,Heavyweight,U-DEC,3,5:00
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Cub Swanson,George Roop,1,43,2,0,Featherweight,KO/TKO,2,2:22
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Charles Oliveira,Eric Wisely,0,6,1,2,Featherweight,SUB,1,1:43
UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA",,Michael Johnson,Shane Roller,0,64,1,0,Lightweight,U-DEC,3,5:00
