Event,W/L,Fighter,Kd,Str,Td,Sub,Weight class,Method,Round,Time
UFC 88: Breakthrough,,,,,,,,,,
UFC 88: Breakthrough,,,,,,,,,,
UFC 88: Breakthrough,,,,,,,,,,
UFC 88: Breakthrough,,,,,,,,,,
UFC 90: Silva vs Cote,W/L,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC 90: Silva vs Cote,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,W/L,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC Fight Night: Diaz vs Neer,,,,,,,,,,
UFC 91: Couture vs Lesnar,W/L,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC 91: Couture vs Lesnar,,,,,,,,,,
UFC Fight Night - Fight for the Troops,W/L,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
UFC Fight Night - Fight for the Troops,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,W/L,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,,,,,,,,,,
UFC 92: The Ultimate 2008,W/L,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 92: The Ultimate 2008,,,,,,,,,,
UFC 93: Franklin vs Henderson,W/L,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC 93: Franklin vs Henderson,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,W/L,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC Fight Night: Lauzon vs Stephens,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,W/L,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 94: St-Pierre vs Penn 2,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,W/L,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC 95: Sanchez vs Stevenson,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,W/L,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC Fight Night: Condit vs Kampmann,,,,,,,,,,
UFC 97: Redemption,W/L,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 97: Redemption,,,,,,,,,,
UFC 96: Jackson vs Jardine,W/L,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 96: Jackson vs Jardine,,,,,,,,,,
UFC 99: The Comeback,W/L,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 99: The Comeback,,,,,,,,,,
UFC 98: Evans vs Machida,W/L,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
UFC 98: Evans vs Machida,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,W/L,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
The Ultimate Fighter: United States vs. United Kingdom Finale,,,,,,,,,,
UFC 100,W/L,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 100,,,,,,,,,,
UFC 102: Couture vs Nogueira,W/L,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC 102: Couture vs Nogueira,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,W/L,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC Fight Night: Diaz vs Guillard,,,,,,,,,,
UFC 101: Declaration,W/L,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 101: Declaration,,,,,,,,,,
UFC 104: Machida vs Shogun,W/L,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 104: Machida vs Shogun,,,,,,,,,,
UFC 103: Franklin vs Belfort,W/L,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 103: Franklin vs Belfort,,,,,,,,,,
UFC 105: Couture vs Vera,W/L,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
UFC 105: Couture vs Vera,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,W/L,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
The Ultimate Fighter: Heavyweights Finale,,,,,,,,,,
UFC 107: Penn vs Sanchez,W/L,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 107: Penn vs Sanchez,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,W/L,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 106: Ortiz vs Griffin 2,,,,,,,,,,
UFC 108: Evans vs Silva,W/L,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC 108: Evans vs Silva,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,W/L,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC Fight Night: Maynard vs Diaz,,,,,,,,,,
UFC 109: Relentless,W/L,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 109: Relentless,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,W/L,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC 111: St-Pierre vs Hardy,,,,,,,,,,
UFC Live: Vera vs Jones,W/L,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Live: Vera vs Jones,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,W/L,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,W/L,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC Fight Night: Florian vs Gomi,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 110: Nogueira vs Velasquez,,,,,,,,,,
UFC 112: Invincible,W/L,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 112: Invincible,,,,,,,,,,
UFC 113: Machida vs Shogun 2,W/L,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 115: Liddell vs Franklin,W/L,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 113: Machida vs Shogun 2,,,,,,,,,,
UFC 115: Liddell vs Franklin,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,W/L,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
UFC 114: Rampage vs Evans,W/L,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 114: Rampage vs Evans,,,,,,,,,,
UFC 117: Silva vs Sonnen,W/L,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 117: Silva vs Sonnen,,,,,,,,,,
UFC 116: Lesnar vs Carwin,W/L,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC 116: Lesnar vs Carwin,,,,,,,,,,
UFC Live: Jones vs Matyushenko,W/L,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC Live: Jones vs Matyushenko,,,,,,,,,,
UFC 118: Edgar vs Penn 2,W/L,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 118: Edgar vs Penn 2,,,,,,,,,,
UFC 119: Mir vs Cro Cop,W/L,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
UFC 120: Bisping vs Akiyama,W/L,,,,,,,,,
UFC 120: Bisping vs Akiyama,,,,,,,,,,
UFC 120: Bisping vs Akiyama,,,,,,,,,,
UFC 120: Bisping vs Akiyama,,,,,,,,,,
UFC 120: Bisping vs Akiyama,,,,,,,,,,
UFC 120: Bisping vs Akiyama,,,,,,,,,,
UFC 120: Bisping vs Akiyama,,,,,,,,,,
UFC 120: Bisping vs Akiyama,,,,,,,,,,
UFC 119: Mir vs Cro Cop,,,,,,,,,,
