Event,Date,Location,W/L,Fighter 1,Fighter 2,Kd 1,Kd 2,Str 1,Str 2,Td 1,Td 2,Sub 1,Sub 2,Weight class,Method,Round,Time
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,Wellington Turman,Markus Perez,0,0,48,49,2,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,James Krause,Sergio Moraes,3,0,102,41,0,1,0,0,Welterweight,KO/TKO,3,4:19
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,Ricardo Ramos,Eduardo Garagorri,0,0,10,6,2,0,1,0,Featherweight,SUB,1,3:57
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,Francisco Trinaldo,King Green,0,0,31,50,1,2,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,Randy Brown,Warlley Alves,0,0,16,3,1,3,1,2,Welterweight,SUB,2,1:22
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,Douglas Silva de Andrade,Renan Barao,0,0,74,58,0,2,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,Ariane da Silva,Isabela de Padua,1,0,31,15,0,2,1,1,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil",,Tracy Cortez,Vanessa Melo,0,0,79,40,2,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Kamaru Usman,Colby Covington,2,0,175,143,0,0,0,0,Welterweight,KO/TKO,5,4:10
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Alexander Volkanovski,Max Holloway,0,0,157,134,0,0,0,0,Featherweight,U-DEC,5,5:00
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Amanda Nunes,Germaine de Randamie,0,0,79,40,8,0,2,1,Women's Bantamweight,U-DEC,5,5:00
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Marlon Moraes,Jose Aldo,0,0,59,58,1,0,0,0,Bantamweight,S-DEC,3,5:00
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Petr Yan,Urijah Faber,3,0,54,18,2,0,0,0,Bantamweight,KO/TKO,3,0:43
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Geoff Neal,Mike Perry,1,0,15,5,0,0,0,0,Welterweight,KO/TKO,1,1:30
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Irene Aldana,Ketlen Vieira,1,0,26,20,0,0,0,0,Women's Bantamweight,KO/TKO,1,4:51
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Omari Akhmedov,Ian Heinisch,0,0,55,53,2,3,0,0,Middleweight,U-DEC,3,5:00
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Matt Brown,Ben Saunders,0,0,30,12,2,0,0,4,Welterweight,KO/TKO,2,4:55
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Chase Hooper,Daniel Teymur,0,0,20,2,1,0,2,1,Featherweight,KO/TKO,1,4:34
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Brandon Moreno,Kai Kara-France,0,0,91,82,0,0,0,0,Flyweight,U-DEC,3,5:00
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Jessica Eye,Viviane Araujo,0,0,98,56,0,2,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",,Punahele Soriano,Oskar Piechota,2,0,26,8,1,0,0,0,Middleweight,KO/TKO,1,3:17
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Jairzinho Rozenstruik,Alistair Overeem,1,0,89,74,0,2,0,0,Heavyweight,KO/TKO,5,4:56
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Marina Rodriguez,Cynthia Calvillo,0,0,56,78,0,3,0,0,Women's Strawweight,M-DEC,3,5:00
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Ben Rothwell,Stefan Struve,1,0,58,53,0,0,0,0,Heavyweight,KO/TKO,2,4:57
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Aspen Ladd,Yana Santos,1,0,47,47,2,0,0,0,Women's Bantamweight,KO/TKO,3,0:33
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Cody Stamann,Song Yadong,0,0,41,30,5,0,0,0,Bantamweight,M-DEC,3,5:00
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Rob Font,Ricky Simon,0,0,90,59,1,6,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Tim Means,Thiago Alves,1,0,23,13,0,0,1,0,Welterweight,SUB,1,2:38
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Billy Quarantillo,Jacob Kilburn,0,0,74,3,1,0,5,0,Featherweight,SUB,2,3:18
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Bryce Mitchell,Matt Sayles,0,0,6,2,1,0,1,0,Featherweight,SUB,1,4:20
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Joe Solecki,Matt Wiman,0,0,56,10,4,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Virna Jandiroba,Mallory Martin,0,0,7,9,3,0,3,0,Women's Strawweight,SUB,2,1:16
UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",,Makhmud Muradov,Trevor Smith,1,0,91,39,1,0,1,0,Middleweight,KO/TKO,3,4:09
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Zabit Magomedsharipov,Calvin Kattar,0,0,96,80,1,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Alexander Volkov,Greg Hardy,0,0,86,46,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Danny Roberts,Zelim Imadaev,1,0,37,28,1,1,0,0,Welterweight,KO/TKO,2,4:54
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Ed Herman,Khadis Ibragimov,0,0,81,53,0,2,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Anthony Rocco Martin,Ramazan Emeev,0,0,41,30,0,0,2,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Shamil Gamzatov,Klidson Abreu,0,0,64,32,0,1,0,0,Light Heavyweight,S-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Magomed Ankalaev,Dalcha Lungiambula,1,0,44,6,1,0,0,0,Light Heavyweight,KO/TKO,3,0:29
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Rustam Khabilov,Sergey Khandozhko,0,0,12,25,4,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Karl Roberson,Roman Kopylov,0,0,43,37,1,0,1,0,Middleweight,SUB,3,4:01
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,David Zawada,Abubakar Nurmagomedov,0,0,2,4,0,1,2,0,Welterweight,SUB,1,2:50
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Roosevelt Roberts,Alexander Yakovlev,0,0,28,20,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Pannie Kianzad,Jessica-Rose Clark,0,0,98,65,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Zabit vs. Kattar,"November 09, 2019","Moscow, Moscow, Russia",,Davey Grant,Grigory Popov,0,0,30,35,6,0,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Chan Sung Jung,Frankie Edgar,1,0,46,9,0,0,0,0,Featherweight,KO/TKO,1,3:18
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Volkan Oezdemir,Aleksandar Rakic,0,0,63,75,0,1,0,1,Light Heavyweight,S-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Charles Jourdain,Dooho Choi,2,1,64,42,0,0,0,0,Featherweight,KO/TKO,2,4:32
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Da Woon Jung,Mike Rodriguez,1,0,5,4,0,0,0,0,Light Heavyweight,KO/TKO,1,1:04
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,JunYong Park,Marc-Andre Barriault,0,0,77,51,5,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Kyung Ho Kang,Pingyuan Liu,0,0,20,25,3,0,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Ciryl Gane,Tanner Boser,0,0,65,32,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,SeungWoo Choi,Suman Mokhtarian,1,0,95,33,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Omar Morales,Dong Hyun Ma,1,0,32,15,1,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Alexandre Pantoja,Matt Schnell,1,0,34,20,1,0,0,0,Flyweight,KO/TKO,1,4:17
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Raoni Barcelos,Said Nurmagomedov,0,0,42,55,2,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Amanda Lemos,Miranda Granger,0,0,8,4,1,0,1,0,Women's Strawweight,SUB,1,3:43
UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",,Alatengheili,Ryan Benoit,0,0,47,68,4,0,0,0,Bantamweight,S-DEC,3,5:00
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Conor McGregor,Donald Cerrone,1,0,19,0,0,0,0,0,Welterweight,KO/TKO,1,0:40
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Holly Holm,Raquel Pennington,0,0,30,38,0,1,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Aleksei Oleinik,Maurice Greene,0,0,7,13,3,0,3,0,Heavyweight,SUB,2,4:38
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Brian Kelleher,Ode Osbourne,0,0,7,9,1,0,1,0,Bantamweight,SUB,1,2:49
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Diego Ferreira,Anthony Pettis,0,0,25,22,3,0,1,0,Lightweight,SUB,2,1:46
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Roxanne Modafferi,Maycee Barber,1,0,19,16,1,0,0,1,Women's Flyweight,U-DEC,3,5:00
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Sodiq Yusuff,Andre Fili,0,0,73,49,0,3,1,0,Featherweight,U-DEC,3,5:00
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Askar Askarov,Tim Elliott,0,0,73,47,0,3,0,0,Flyweight,U-DEC,3,5:00
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Drew Dober,Nasrat Haqparast,1,0,13,7,0,0,0,0,Lightweight,KO/TKO,1,1:10
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Aleksa Camur,Justin Ledet,0,0,80,44,1,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",,Sabina Mazo,JJ Aldrich,0,0,118,58,0,0,0,0,Women's Flyweight,S-DEC,3,5:00
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Jon Jones,Dominick Reyes,0,0,104,116,2,0,0,0,Light Heavyweight,U-DEC,5,5:00
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Valentina Shevchenko,Katlyn Cerminara,0,0,40,17,3,0,0,0,Women's Flyweight,KO/TKO,3,1:03
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Justin Tafa,Juan Adams,1,0,10,7,0,0,0,0,Heavyweight,KO/TKO,1,1:59
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Dan Ige,Mirsad Bektic,0,0,43,17,1,3,0,1,Featherweight,S-DEC,3,5:00
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Derrick Lewis,Ilir Latifi,0,0,20,5,0,3,0,0,Heavyweight,U-DEC,3,5:00
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Trevin Giles,James Krause,0,0,71,44,0,1,1,4,Middleweight,S-DEC,3,5:00
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Lauren Murphy,Andrea Lee,0,0,80,104,2,0,0,1,Women's Flyweight,S-DEC,3,5:00
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Khaos Williams,Alex Morono,1,0,10,1,0,0,0,0,Welterweight,KO/TKO,1,0:27
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Mario Bautista,Miles Johns,1,0,18,13,0,0,0,0,Bantamweight,KO/TKO,2,1:41
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Domingo Pilarte,Journey Newson,0,1,1,6,0,0,0,0,Bantamweight,Overturned,1,0:38
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Andre Ewell,Jonathan Martinez,0,0,80,66,0,0,0,0,Bantamweight,S-DEC,3,5:00
UFC 247: Jones vs. Reyes,"February 08, 2020","Houston, Texas, USA",,Youssef Zalal,Austin Lingo,0,0,31,12,6,1,2,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Dan Hooker,Paul Felder,0,0,122,110,1,0,0,0,Lightweight,S-DEC,5,5:00
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Jimmy Crute,Michal Oleksiejczuk,0,0,2,3,8,0,1,0,Light Heavyweight,SUB,1,3:29
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Yan Xiaonan,Karolina Kowalkiewicz,0,0,93,38,5,0,0,1,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Marcos Rogerio de Lima,Ben Sosoli,1,0,19,5,0,0,0,0,Heavyweight,KO/TKO,1,1:28
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Brad Riddell,Magomed Mustafaev,1,0,38,28,1,8,0,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Zubaira Tukhugov,Kevin Aguilar,2,0,28,9,0,0,0,0,Featherweight,KO/TKO,1,3:21
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Jalin Turner,Josh Culibao,0,0,55,12,0,0,3,0,Lightweight,KO/TKO,2,3:01
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Jake Matthews,Emil Meek,1,0,33,50,4,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Song Kenan,Callan Potter,1,0,17,7,0,1,0,0,Welterweight,KO/TKO,1,2:20
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Kai Kara-France,Tyson Nam,0,0,78,50,0,0,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Angela Hill,Loma Lookboonmee,0,0,48,53,1,1,1,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Hooker,"February 22, 2020","Auckland, New Zealand",,Priscila Cachoeira,Shana Dobson,1,0,8,5,0,0,0,0,Women's Flyweight,KO/TKO,1,0:40
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Curtis Blaydes,Junior Dos Santos,0,0,28,7,0,0,0,0,Heavyweight,KO/TKO,2,1:06
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Michael Chiesa,Rafael Dos Anjos,0,0,9,14,6,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Alex Perez,Jordan Espinosa,0,0,2,2,1,0,1,0,Flyweight,SUB,1,2:33
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Angela Hill,Hannah Cifers,0,0,70,46,1,0,0,0,Women's Strawweight,KO/TKO,2,4:26
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Jamahal Hill,Darko Stosic,0,0,101,31,0,6,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Jan Blachowicz,Corey Anderson,1,0,13,11,0,0,0,0,Light Heavyweight,KO/TKO,1,3:08
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Diego Sanchez,Michel Pereira,0,1,25,53,0,2,0,0,Welterweight,DQ,3,3:09
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Montana De La Rosa,Mara Romero Borella,1,0,27,23,1,1,1,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Brok Weaver,Kazula Vargas,0,0,5,15,0,1,1,0,Lightweight,DQ,1,4:02
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Ray Borg,Rogerio Bontorin,0,0,35,9,10,0,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Lando Vannata,Yancy Medeiros,0,0,99,68,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Bevon Lewis,Dequan Townsend,0,0,36,28,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Arnold Allen,Nik Lentz,0,0,63,49,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Justine Kish,Lucie Pudilova,0,0,62,29,1,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Montel Jackson,Felipe Colares,1,0,75,7,11,1,0,3,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Sara McMann,Lina Lansberg,0,0,38,1,3,0,1,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Brett Johns,Tony Gravely,0,0,36,26,6,5,3,0,Bantamweight,SUB,3,2:53
UFC Fight Night: Blaydes vs. Dos Santos,"January 25, 2020","Raleigh, North Carolina, USA",,Herbert Burns,Nate Landwehr,1,0,7,4,1,0,1,0,Featherweight,KO/TKO,1,2:43
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Daniel Rodriguez,Tim Means,1,0,49,41,0,1,1,0,Welterweight,SUB,2,3:37
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,John Dodson,Nathaniel Wood,1,0,39,46,0,1,0,0,Bantamweight,KO/TKO,3,0:16
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Scott Holtzman,Jim Miller,0,0,88,58,1,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Devin Clark,Dequan Townsend,0,0,39,6,3,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Merab Dvalishvili,Casey Kenney,0,0,63,45,12,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Macy Chiasson,Shanna Young,0,0,86,40,3,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Anderson vs. Blachowicz,"February 15, 2020","Rio Rancho, New Mexico, USA",,Raulian Paiva,Mark De La Rosa,1,0,54,45,0,0,0,0,Flyweight,KO/TKO,2,4:42
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Israel Adesanya,Yoel Romero,0,0,48,40,0,0,0,0,Middleweight,U-DEC,5,5:00
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Zhang Weili,Joanna Jedrzejczyk,0,0,165,186,1,0,0,0,Women's Strawweight,S-DEC,5,5:00
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Beneil Dariush,Drakkar Klose,1,0,12,15,1,0,2,0,Lightweight,KO/TKO,2,1:00
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Neil Magny,Li Jingliang,0,0,74,16,4,2,0,0,Welterweight,U-DEC,3,5:00
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Alex Oliveira,Max Griffin,0,0,40,23,1,2,0,0,Welterweight,S-DEC,3,5:00
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Sean O'Malley,Jose Quinonez,0,0,18,0,0,0,0,0,Bantamweight,KO/TKO,1,2:02
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Mark Madsen,Austin Hubbard,0,0,15,41,8,0,0,0,Lightweight,U-DEC,3,5:00
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Rodolfo Vieira,Saparbeg Safarov,0,0,5,5,2,0,1,0,Middleweight,SUB,1,2:58
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Gerald Meerschaert,Deron Winn,1,0,86,53,1,1,1,0,Middleweight,SUB,3,2:13
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Giga Chikadze,Jamall Emmers,0,0,38,54,0,2,0,0,Featherweight,S-DEC,3,5:00
UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",,Batgerel Danaa,Guido Cannetti,1,0,17,11,0,0,0,0,Bantamweight,KO/TKO,1,3:01
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Deiveson Figueiredo,Joseph Benavidez,1,0,25,46,1,0,1,0,Flyweight,KO/TKO,2,1:54
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Felicia Spencer,Zarah Fairn,0,0,40,13,1,0,0,0,Women's Featherweight,KO/TKO,1,3:37
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Magomed Ankalaev,Ion Cutelaba,0,0,8,5,0,0,0,0,Light Heavyweight,KO/TKO,1,0:38
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Megan Anderson,Norma Dumont,1,0,7,5,0,1,0,0,Women's Featherweight,KO/TKO,1,3:31
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Grant Dawson,Darrick Minner,0,0,15,4,2,1,2,2,Featherweight,SUB,2,1:38
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Kyler Phillips,Gabriel Silva,0,0,89,31,2,2,1,1,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Brendan Allen,Tom Breese,0,0,20,4,0,0,0,0,Middleweight,KO/TKO,1,4:47
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Marcin Tybura,Serghei Spivac,0,0,43,26,2,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Luis Pena,Steve Garcia,0,0,27,21,0,1,1,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Jordan Griffin,TJ Brown,0,0,15,32,0,7,3,0,Featherweight,SUB,2,3:38
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Spike Carlyle,Aalon Cruz,0,0,20,2,0,0,0,0,Featherweight,KO/TKO,1,1:25
UFC Fight Night: Benavidez vs. Figueiredo,"February 29, 2020","Norfolk, Virginia, USA",,Sean Brady,Ismail Naurdiev,0,0,47,37,4,0,1,0,Welterweight,U-DEC,3,5:00
