,Event,Date,Location,W/L 1,Fighter 1,Fighter 2,Weight class,Stance 1,Career W 1,Career L 1,born_year 1,W 1,L 1,Num Fights 1,W Perc 1,Sig Strikes 1,Sig Str % 1,Sig Strikes Opp 1,Sig Str % Opp 1,Strikes 1,Str % 1,Strikes Opp 1,Str % Opp 1,TD 1,TD % 1,TD Opp 1,TD % Opp 1,KD Total 1,KD Total Opp 1,DEC 1,KO 1,SUB 1,DEC Opp 1,KO Opp 1,SUB Opp 1,CTRL Total 1,CTRL Total Opp 1,Time Total 1,Streak 1,Ht Diff 1,Reach Diff 1,Age 1,Career Fights 1,Career W Perc 1,W 2,L 2,Num Fights 2,W Perc 2,Sig Strikes 2,Sig Str % 2,Sig Strikes Opp 2,Sig Str % Opp 2,Strikes 2,Str % 2,Strikes Opp 2,Str % Opp 2,TD 2,TD % 2,TD Opp 2,TD % Opp 2,KD Total 2,KD Total Opp 2,DEC 2,KO 2,SUB 2,DEC Opp 2,KO Opp 2,SUB Opp 2,CTRL Total 2,CTRL Total Opp 2,Time Total 2,Streak 2,Career W 2,Career L 2,Career Fights 2,Career W Perc 2,Ht Diff 2,Reach Diff 2,Age 2,Stance 2,born_year 2
5540,UFC 299: O'Malley vs. Vera 2,2024-03-09 00:00:00,"Miami, Florida, USA",,Pedro Munhoz,Kyler Phillips,Bantamweight,Orthodox,20,8,1986,10,8,18,55,1211,21.24561403508772,1310,23.603603603603602,1300,21.863437605112683,1348,23.237372866747112,9,20.0,8,17.391304347826086,5,2,4,3,3,8,0,0,760,318,12804,-1,-2,-7,38,28.0,71.42857142857143,5,1,6,83,333,22.082228116710876,334,23.178348369188065,408,23.943661971830984,405,25.878594249201274,10,38.46153846153847,12,41.37931034482759,1,1,3,1,1,1,0,0,772,765,4652,2,11,2,13.0,84.61538461538461,2,7,29,Orthodox,1995
5541,UFC Fight Night: Miocic vs Maldonado,2014-05-31 00:00:00,"Sao Paulo, Brazil",win,Marcos Rogerio de Lima,Richardson Moreira,Heavyweight,Orthodox,11,3,1985,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,29,14.0,78.57142857142857,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9.0,77.77777777777779,1,0,30,Orthodox,1984
5542,UFC Fight Night: Bader vs. Nogueira,2016-11-19 00:00:00,"Sao Paulo, Sao Paulo, Brazil",,Marcos Rogerio de Lima,Gadzhimurad Antigulov,Light Heavyweight,Orthodox,14,4,1985,3,1,4,75,75,38.659793814432994,11,23.404255319148938,158,53.198653198653204,14,26.41509433962264,0,0.0,0,0.0,3,0,0,2,1,0,0,1,457,0,563,1,2,5,31,18.0,77.77777777777779,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,22.0,81.81818181818183,-2,-5,29,Orthodox,1987
5543,UFC on FOX: Shevchenko vs. Pena,2017-01-28 00:00:00,"Denver, Colorado, USA",win,Marcos Rogerio de Lima,Jeremy Kimball,Light Heavyweight,Orthodox,14,5,1985,3,2,5,60,75,24.916943521594686,13,22.033898305084744,158,51.80327868852459,25,33.78378378378378,1,50.0,0,0.0,3,0,0,2,1,0,0,2,486,21,630,-1,1,3,32,19.0,73.68421052631578,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,19.0,73.68421052631578,-1,-3,26,Switch,1991
5544,UFC 230: Cormier vs. Lewis,2018-11-03 00:00:00,"New York City, New York, USA",win,Marcos Rogerio de Lima,Adam Wieczorek,Heavyweight,Orthodox,15,6,1985,4,3,7,57,104,26.0,39,26.174496644295303,187,42.02247191011236,60,30.15075376884422,1,50.0,1,50.0,3,0,0,3,1,0,0,3,490,147,1208,-1,-4,-6,33,21.0,71.42857142857143,2,0,2,100,41,27.333333333333332,55,21.91235059760956,86,40.95238095238095,87,31.182795698924732,4,33.33333333333333,0,0.0,0,0,1,0,1,0,0,0,737,131,1319,2,10,1,11.0,90.9090909090909,4,6,26,Orthodox,1992
5545,UFC Fight Night: Felder vs. Hooker,2020-02-22 00:00:00,"Auckland, New Zealand",win,Marcos Rogerio de Lima,Ben Sosoli,Heavyweight,Orthodox,16,7,1985,5,4,9,55,136,23.448275862068964,67,17.962466487935657,286,43.39908952959029,132,34.73684210526316,2,50.0,5,62.5,4,0,1,3,1,0,0,4,941,758,2549,-1,1,3,35,23.0,69.56521739130434,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9.0,77.77777777777779,-1,-3,31,Southpaw,1989
5546,UFC Fight Night: Santos vs. Teixeira,2020-11-07 00:00:00,"Las Vegas, Nevada, USA",,Marcos Rogerio de Lima,Alexandr Romanov,Heavyweight,Orthodox,17,7,1985,6,4,10,60,141,20.857988165680474,86,20.77294685990338,291,41.99134199134199,151,33.705357142857146,2,50.0,5,62.5,4,1,1,4,1,0,0,4,941,760,2637,1,-1,0,35,24.0,70.83333333333334,1,0,1,100,55,37.41496598639456,7,46.666666666666664,60,19.54397394136808,29,51.78571428571429,4,100.0,0,0.0,0,0,0,0,1,0,0,0,495,0,562,1,12,0,12.0,100.0,1,0,30,Southpaw,1990
5547,UFC Fight Night: Rodriguez vs. Waterson,2021-05-08 00:00:00,"Las Vegas, Nevada, USA",win,Marcos Rogerio de Lima,Maurice Greene,Heavyweight,Orthodox,17,8,1985,6,5,11,54,159,22.022160664819946,92,20.21978021978022,318,41.78712220762155,161,34.475374732334046,2,50.0,7,53.84615384615385,4,1,1,4,1,0,0,5,941,991,2925,-1,-6,-5,36,25.0,68.0,4,3,7,57,267,27.02429149797571,180,22.14022140221402,328,30.568499534016773,207,24.352941176470587,1,100.0,4,66.66666666666666,5,0,1,1,2,0,2,1,432,592,3157,-1,9,6,15.0,60.0,6,5,35,Orthodox,1986
5548,UFC 274: Oliveira vs. Gaethje,2022-05-07 00:00:00,"Phoenix, Arizona, USA",,Marcos Rogerio de Lima,Blagoy Ivanov,Heavyweight,Orthodox,19,8,1985,8,5,13,61,166,19.55241460541814,120,16.10738255033557,380,44.340723453908986,341,44.34330299089727,2,40.0,10,58.82352941176471,4,1,2,5,1,0,0,5,941,1837,3857,2,2,2,37,27.0,70.37037037037037,2,3,5,40,285,20.54794520547945,350,26.15844544095665,340,21.780909673286356,364,24.795640326975477,3,50.0,4,44.44444444444444,0,1,2,0,0,3,0,0,468,353,5100,-2,18,4,22.0,81.81818181818183,-2,-2,36,Southpaw,1986
5549,UFC 298: Volkanovski vs. Topuria,2024-02-17 00:00:00,"Anaheim, California, USA",win,Marcos Rogerio de Lima,Junior Tafa,Heavyweight,Orthodox,21,10,1985,10,7,17,58,296,22.424242424242426,287,20.182841068917018,542,40.998487140695914,549,37.65432098765432,6,35.294117647058826,10,45.45454545454545,4,3,3,5,2,1,1,5,1366,2222,5800,-1,-2,0,39,31.0,67.74193548387096,1,1,2,50,30,19.736842105263158,9,5.263157894736842,48,28.57142857142857,82,45.30386740331492,0,0.0,2,15.384615384615385,1,0,0,1,0,1,0,0,4,740,984,1,5,1,6.0,83.33333333333334,2,0,28,Orthodox,1996
5550,UFC Fight Night: Nelson vs Story,2014-10-04 00:00:00,"Stockholm, Sweden",,Gasan Umalatov,Cathal Pendred,Welterweight,Orthodox,17,2,1982,1,1,2,50,76,28.57142857142857,95,17.625231910946194,86,22.337662337662337,151,24.19871794871795,3,20.0,2,14.285714285714285,0,0,1,0,0,1,0,0,190,403,1800,1,-2,-4,32,19.0,89.47368421052632,1,0,1,100,11,27.500000000000004,38,58.46153846153847,16,18.6046511627907,60,35.714285714285715,3,60.0,1,25.0,0,1,0,0,1,0,0,0,122,141,513,1,14,2,16.0,87.5,2,4,27,Orthodox,1987
5551,UFC Fight Night: Miocic vs Maldonado,2014-05-31 00:00:00,"Sao Paulo, Brazil",win,Antonio Carlos Junior,Vitor Miranda,Heavyweight,Orthodox,4,0,1990,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,4.0,100.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10.0,90.0,-1,-2,35,Orthodox,1979
5552,UFC Fight Night: Machida vs Romero,2015-06-27 00:00:00,"Hollywood, Florida, USA",win,Antonio Carlos Junior,Eddie Gordon,Middleweight,Orthodox,5,1,1990,1,1,2,50,83,29.96389891696751,31,16.847826086956523,225,51.252847380410024,47,21.75925925925926,4,44.44444444444444,6,75.0,0,0,1,0,0,1,0,0,794,548,1800,-1,2,3,25,6.0,83.33333333333334,1,2,3,33,60,26.08695652173913,67,20.80745341614907,105,26.785714285714285,142,29.831932773109244,4,28.57142857142857,5,100.0,1,1,0,1,0,1,1,0,213,660,1459,-2,8,3,11.0,72.72727272727273,-2,-3,32,Orthodox,1983
5553,UFC Fight Night: Hunt vs Mir,2016-03-19 00:00:00,"Brisbane, Queensland, Australia",,Antonio Carlos Junior,Daniel Kelly,Middleweight,Orthodox,6,1,1990,2,1,3,66,123,23.791102514506772,43,16.47509578544061,301,47.327044025157235,86,25.595238095238095,8,47.05882352941176,6,66.66666666666666,0,0,1,0,1,1,0,0,1235,697,2677,1,2,9,26,7.0,85.71428571428571,3,1,4,75,155,25.0,154,16.96035242290749,208,26.13065326633166,176,15.827338129496402,5,33.33333333333333,2,33.33333333333333,1,0,2,0,1,0,1,0,477,55,2116,1,10,1,11.0,90.9090909090909,-2,-9,39,Southpaw,1977
5554,UFC Fight Night: Poirier vs. Johnson,2016-09-17 00:00:00,"Hidalgo, Texas, USA",win,Antonio Carlos Junior,Leonardo Guimaraes,Middleweight,Orthodox,6,2,1990,2,2,4,50,156,22.349570200573066,80,18.867924528301888,353,44.968152866242036,143,26.679104477611943,10,38.46153846153847,6,60.0,0,0,1,0,1,1,1,0,1533,770,3373,-1,2,0,26,8.0,75.0,0,1,1,0,64,59.25925925925925,57,56.43564356435643,121,43.682310469314075,66,31.132075471698112,0,0.0,2,40.0,0,0,0,0,0,1,0,0,215,237,900,-1,11,4,15.0,73.33333333333333,-2,0,34,Orthodox,1982
5555,UFC 212: Aldo vs. Holloway,2017-06-03 00:00:00,"Rio de Janeiro, Rio de Janeiro, Brazil",win,Antonio Carlos Junior,Eric Spicely,Middleweight,Orthodox,8,2,1990,4,2,6,66,216,20.33898305084746,115,17.719568567026194,491,42.47404844290658,257,32.40857503152585,21,39.62264150943396,7,63.63636363636363,0,0,2,0,2,1,1,0,2480,960,5159,2,1,6,27,10.0,80.0,2,1,3,66,11,18.96551724137931,13,33.33333333333333,22,33.84615384615385,16,39.02439024390244,1,33.33333333333333,1,16.666666666666664,0,0,0,0,2,0,0,1,136,202,475,2,12,2,14.0,85.71428571428571,-1,-6,31,Orthodox,1986
5556,UFC Fight Night: Brunson vs. Machida,2017-10-28 00:00:00,"Sao Paulo, Sao Paulo, Brazil",win,Antonio Carlos Junior,Jack Marshman,Middleweight,Orthodox,9,2,1990,5,2,7,71,228,19.338422391857506,132,16.117216117216117,528,42.75303643724697,296,34.10138248847927,22,40.74074074074074,8,61.53846153846154,0,0,2,0,3,1,1,0,2768,995,5688,3,2,6,27,11.0,81.81818181818183,2,1,3,66,138,23.67066895368782,131,27.066115702479337,193,23.886138613861384,180,25.31645569620253,4,80.0,0,0.0,1,3,1,1,0,0,1,0,370,121,1861,1,22,6,28.0,78.57142857142857,-2,-6,28,Orthodox,1989
5557,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18 00:00:00,"Rochester, New York, USA",,Antonio Carlos Junior,Ian Heinisch,Middleweight,Orthodox,11,2,1990,7,2,9,77,246,18.482344102178814,164,17.281348788198102,576,42.50922509225092,335,33.46653346653346,23,41.81818181818181,9,60.0,0,0,2,0,5,1,1,0,2962,1085,6226,5,3,7,29,13.0,84.61538461538461,1,0,1,100,26,47.27272727272727,55,57.89473684210527,38,30.89430894308943,90,39.473684210526315,5,45.45454545454545,1,14.285714285714285,0,1,1,0,0,0,0,0,320,90,900,1,12,1,13.0,92.3076923076923,-3,-7,31,Orthodox,1988
5558,UFC Fight Night: Miocic vs Maldonado,2014-05-31 00:00:00,"Sao Paulo, Brazil",win,Warlley Alves,Marcio Alexandre Junior,Middleweight,Orthodox,7,0,1991,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,23,7.0,100.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,18.0,94.44444444444444,1,3,25,Southpaw,1989
5559,UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08 00:00:00,"Uberlandia, Minas Gerais, Brazil",win,Warlley Alves,Alan Jouban,Welterweight,Orthodox,8,0,1991,1,0,1,100,8,38.095238095238095,19,48.717948717948715,22,38.59649122807017,44,41.509433962264154,0,0.0,2,66.66666666666666,0,1,0,0,1,0,0,0,5,458,625,1,-1,-1,23,8.0,100.0,1,0,1,100,25,38.46153846153847,25,58.139534883720934,27,20.30075187969925,26,29.88505747126437,1,50.0,0,0.0,0,1,0,1,0,0,0,0,43,17,263,1,10,2,12.0,83.33333333333334,1,1,33,Southpaw,1981
5560,UFC 190: Rousey vs Correia,2015-08-01 00:00:00,"Rio de Janeiro, Rio de Janeiro, Brazil",win,Warlley Alves,Nordine Taleb,Welterweight,Orthodox,9,0,1991,2,0,2,100,55,33.74233128834356,98,37.404580152671755,73,26.642335766423358,140,32.18390804597701,1,50.0,2,66.66666666666666,0,1,1,0,1,0,0,0,245,493,1525,2,-2,-2,24,9.0,100.0,3,0,3,100,150,26.978417266187048,64,13.389121338912133,287,43.95099540581929,130,23.508137432188065,12,85.71428571428571,2,22.22222222222222,0,0,3,0,0,0,0,0,1390,44,2700,3,11,2,13.0,84.61538461538461,2,2,34,Orthodox,1981
5561,UFC 194: Aldo vs McGregor,2015-12-12 00:00:00,"Las Vegas, Nevada, USA",win,Warlley Alves,Colby Covington,Welterweight,Orthodox,10,0,1991,3,0,3,100,72,23.076923076923077,115,24.520255863539443,96,26.81564245810056,170,32.945736434108525,3,60.0,2,40.0,0,1,1,0,2,0,0,0,503,558,2076,3,0,0,24,10.0,100.0,3,0,3,100,32,19.631901840490798,60,16.0857908847185,58,27.751196172248804,258,51.39442231075697,0,0.0,9,37.5,0,0,1,1,1,0,0,0,44,1417,1996,3,8,0,8.0,100.0,0,0,27,Orthodox,1988
5562,UFC 198: Werdum vs Miocic,2016-05-14 00:00:00,"Curitiba, Parana, Brazil",,Warlley Alves,Bryan Barberena,Welterweight,Orthodox,11,0,1991,4,0,4,100,74,20.441988950276244,117,22.586872586872587,98,26.775956284153008,172,33.07692307692307,3,60.0,3,42.857142857142854,0,1,1,0,3,0,0,0,503,621,2162,4,-1,0,25,11.0,100.0,2,1,3,66,136,23.247863247863247,173,25.218658892128282,161,25.117004680187204,257,32.94871794871795,5,38.46153846153847,1,50.0,0,1,0,1,1,1,0,0,256,349,2190,1,11,3,14.0,78.57142857142857,1,0,27,Southpaw,1989
5563,UFC Fight Night: Bader vs. Nogueira,2016-11-19 00:00:00,"Sao Paulo, Sao Paulo, Brazil",,Warlley Alves,Kamaru Usman,Welterweight,Orthodox,11,1,1991,4,1,5,80,194,32.49581239530988,196,29.878048780487802,262,29.84054669703872,254,31.949685534591193,3,50.0,3,33.33333333333333,0,1,1,0,3,1,0,0,709,736,3062,-1,-1,-4,25,12.0,91.66666666666666,3,0,3,100,104,27.440633245382585,37,22.424242424242426,312,54.35540069686411,54,29.508196721311474,17,56.666666666666664,0,0.0,0,0,2,0,1,0,0,0,1743,40,2179,3,8,1,9.0,88.88888888888889,1,4,29,Switch,1987
5564,UFC Fight Night: Cerrone vs. Till,2017-10-21 00:00:00,"Gdansk, Poland",win,Warlley Alves,Salim Touahri,Welterweight,Orthodox,11,2,1991,4,2,6,66,265,25.778210116731515,221,25.460829493087555,391,31.430868167202576,280,29.723991507431,4,50.0,3,33.33333333333333,0,1,1,0,3,2,0,0,1031,736,3962,-2,1,0,26,13.0,84.61538461538461,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,11.0,90.9090909090909,-1,0,28,Orthodox,1989
5565,UFC 224: Nunes vs. Pennington,2018-05-12 00:00:00,"Rio de Janeiro, Rio de Janeiro, Brazil",win,Warlley Alves,Sultan Aliev,Welterweight,Orthodox,12,2,1991,5,2,7,71,300,22.76176024279211,259,24.975891996142717,440,31.29445234708393,335,29.130434782608695,4,50.0,5,31.25,0,1,2,0,3,2,0,0,1048,961,4862,1,0,-2,27,14.0,85.71428571428571,1,1,2,50,30,37.03703703703704,29,31.521739130434785,134,55.601659751037346,100,50.76142131979695,0,0.0,2,33.33333333333333,0,1,1,0,0,0,1,0,46,581,1062,1,14,2,16.0,87.5,0,2,34,Orthodox,1984
5566,UFC Fight Night: Chiesa vs. Magny,2021-01-20 00:00:00,"Abu Dhabi, Abu Dhabi, United Arab Emirates",win,Warlley Alves,Mounir Lazzez,Welterweight,Orthodox,14,4,1991,7,4,11,63,445,22.02970297029703,353,22.41269841269841,629,30.563654033041786,456,28.625235404896422,6,54.54545454545454,9,34.61538461538461,1,1,2,2,3,2,1,1,1388,1471,7145,-1,-2,-4,30,18.0,77.77777777777779,1,0,1,100,67,50.37593984962406,98,55.367231638418076,70,26.022304832713754,114,30.727762803234505,1,25.0,4,100.0,0,0,1,0,0,0,0,0,91,292,900,1,10,1,11.0,90.9090909090909,2,4,34,Orthodox,1987
5567,UFC Fight Night: Gane vs. Volkov,2021-06-26 00:00:00,"Las Vegas, Nevada, USA",,Warlley Alves,Jeremiah Wells,Welterweight,Orthodox,15,4,1991,8,4,12,66,462,22.22222222222222,355,22.25705329153605,653,30.962541488857276,458,28.678772698810267,7,58.333333333333336,9,34.61538461538461,2,1,2,3,3,2,1,1,1484,1513,7300,1,2,-2,30,19.0,78.94736842105263,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10.0,80.0,-2,2,35,Switch,1986
5568,UFC 283: Teixeira vs. Hill,2023-01-21 00:00:00,"Rio de Janeiro, Rio de Janeiro, Brazil",,Warlley Alves,Nicolas Dalby,Welterweight,Orthodox,15,5,1991,8,5,13,61,483,22.35076353540028,370,22.92441140024783,682,30.679262258209626,473,29.000613120784795,7,46.666666666666664,9,33.33333333333333,3,1,2,3,3,2,2,1,1696,1535,7630,-1,0,-2,32,20.0,75.0,4,4,8,50,390,19.278299555116163,351,20.454545454545457,596,28.62632084534102,495,27.049180327868854,8,25.0,14,40.0,1,2,4,0,0,4,0,0,1395,1990,7200,1,20,4,24.0,83.33333333333334,0,2,39,Orthodox,1984
5569,UFC 294: Makhachev vs. Volkanovski 2,2023-10-21 00:00:00,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Warlley Alves,Ikram Aliskerov,Middleweight,Orthodox,15,6,1991,8,6,14,57,602,24.362606232294617,436,24.563380281690144,849,30.66088840736728,548,28.42323651452282,7,43.75,10,33.33333333333333,3,1,2,3,3,3,2,1,1938,1664,8530,-2,-1,-4,32,21.0,71.42857142857143,1,0,1,100,17,60.71428571428571,20,60.60606060606061,17,30.357142857142854,20,30.303030303030305,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0,130,1,14,1,15.0,93.33333333333333,1,4,31,Southpaw,1992
5570,UFC Fight Night: Munoz vs Mousasi,2014-05-31 00:00:00,"Berlin, Germany",win,Nick Hein,Drew Dober,Lightweight,Southpaw,10,1,1984,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,30,11.0,90.9090909090909,0,1,1,0,61,26.991150442477874,105,38.88888888888889,67,14.502164502164502,109,20.036764705882355,0,0.0,0,0.0,0,0,0,0,0,1,0,0,184,52,900,-1,14,5,19.0,73.68421052631578,2,4,26,Southpaw,1988
5571,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20 00:00:00,"Berlin, Berlin, Germany",win,Nick Hein,Lukasz Sajewski,Lightweight,Southpaw,11,2,1984,1,1,2,50,75,22.189349112426036,89,20.0,116,27.102803738317753,140,23.809523809523807,2,28.57142857142857,0,0.0,2,0,1,0,0,1,0,0,315,194,1800,-1,-2,-5,31,13.0,84.61538461538461,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13.0,100.0,2,5,25,Orthodox,1990
5572,UFC Fight Night: Barnett vs Nelson,2015-09-26 00:00:00,"Saitama, Japan",win,Nick Hein,Yusuke Kasuya,Lightweight,Southpaw,12,2,1984,2,1,3,66,129,23.28519855595668,115,17.062314540059347,180,26.049204052098407,177,22.957198443579767,3,30.0,0,0.0,2,0,2,0,0,1,0,0,371,244,2700,1,-1,0,31,14.0,85.71428571428571,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10.0,90.0,1,0,26,Southpaw,1989
5573,UFC 224: Nunes vs. Pennington,2018-05-12 00:00:00,"Rio de Janeiro, Rio de Janeiro, Brazil",,Nick Hein,Davi Ramos,Lightweight,Southpaw,14,2,1984,4,1,5,80,195,19.597989949748744,199,18.32412523020258,278,25.24977293369664,265,21.955260977630488,5,33.33333333333333,1,9.090909090909092,2,0,4,0,0,1,0,0,381,386,4500,3,0,-4,34,16.0,87.5,1,1,2,50,81,23.75366568914956,94,30.32258064516129,92,20.39911308203991,104,23.318385650224215,0,0.0,5,55.55555555555556,0,0,0,0,1,1,0,0,15,233,1550,1,7,2,9.0,77.77777777777779,0,4,32,Orthodox,1986
5574,UFC Fight Night: Shogun vs. Smith,2018-07-22 00:00:00,"Hamburg, Hamburg, Germany",,Nick Hein,Damir Hadzovic,Lightweight,Southpaw,14,3,1984,4,2,6,66,196,17.70551038843722,205,16.81706316652994,279,25.067385444743934,278,22.419354838709676,5,33.33333333333333,2,16.666666666666664,2,0,4,0,0,1,0,1,388,516,4755,-1,-3,-4,34,17.0,82.35294117647058,1,2,3,33,62,22.142857142857142,67,29.385964912280706,140,38.78116343490305,135,37.81512605042017,4,100.0,9,56.25,0,2,0,1,0,1,1,0,488,769,1731,-1,11,4,15.0,73.33333333333333,3,4,32,Orthodox,1986
5575,UFC Fight Night: Gustafsson vs. Smith,2019-06-01 00:00:00,"Stockholm, Sweden",,Nick Hein,Frank Camacho,Lightweight,Southpaw,14,4,1984,4,3,7,57,267,21.056782334384856,248,17.2461752433936,350,24.595924104005622,321,19.621026894865526,5,33.33333333333333,2,16.666666666666664,3,0,4,0,0,2,0,1,395,516,5655,-2,-4,-7,35,18.0,77.77777777777779,1,3,4,25,270,20.361990950226243,452,25.47914317925592,352,25.287356321839084,530,28.2064928153273,6,46.15384615384615,3,16.666666666666664,0,2,1,0,0,2,1,0,366,244,3083,-2,21,7,28.0,75.0,4,7,30,Orthodox,1989
5576,UFC Fight Night: Munoz vs Mousasi,2014-05-31 00:00:00,"Berlin, Germany",win,Ruslan Magomedov,Viktor Pesta,Heavyweight,Orthodox,11,1,1986,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,12.0,91.66666666666666,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9.0,100.0,0,-1,24,Orthodox,1990
5577,UFC Fight Night: Edgar vs Swanson,2014-11-22 00:00:00,"Austin, Texas, USA",win,Ruslan Magomedov,Josh Copeland,Heavyweight,Orthodox,12,1,1986,1,0,1,100,26,30.952380952380953,47,40.17094017094017,46,22.54901960784314,51,21.428571428571427,1,11.11111111111111,0,0.0,0,0,1,0,0,0,0,0,190,5,900,1,2,0,28,13.0,92.3076923076923,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,14.0,85.71428571428571,-2,0,32,Orthodox,1982
5578,UFC Fight Night: Munoz vs Mousasi,2014-05-31 00:00:00,"Berlin, Germany",win,Peter Sobotta,Pawel Pawlak,Welterweight,Southpaw,13,4,1987,0,3,3,0,67,18.87323943661972,174,26.48401826484018,100,20.74688796680498,267,30.34090909090909,3,16.666666666666664,1,20.0,0,0,0,0,0,3,0,0,819,518,2700,-3,0,2,27,17.0,76.47058823529412,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,12.0,91.66666666666666,0,-2,25,Orthodox,1989
5579,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20 00:00:00,"Berlin, Berlin, Germany",win,Peter Sobotta,Steve Kennedy,Welterweight,Southpaw,14,4,1987,1,3,4,25,114,19.554030874785592,195,20.228215767634854,221,28.964613368283093,332,30.4029304029304,6,26.08695652173913,1,20.0,0,0,1,0,0,3,0,0,1297,518,3600,1,1,0,28,18.0,77.77777777777779,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,30.0,80.0,-1,0,32,Orthodox,1983
5580,UFC Fight Night: Arlovski vs. Barnett,2016-09-03 00:00:00,"Hamburg, Hamburg, Germany",win,Peter Sobotta,Nicolas Dalby,Welterweight,Southpaw,15,5,1987,2,4,6,33,122,15.326633165829145,221,19.06816220880069,230,28.6783042394015,359,29.842061512884456,8,32.0,1,16.666666666666664,0,1,1,0,1,3,1,0,1392,547,3898,-1,1,1,29,20.0,75.0,1,2,3,33,197,24.905183312262956,147,23.902439024390244,249,25.564681724845993,168,21.59383033419023,3,33.33333333333333,6,42.857142857142854,1,1,1,0,0,2,0,0,470,304,2700,-2,17,2,19.0,89.47368421052632,-1,-1,32,Orthodox,1984
5581,UFC Fight Night: Werdum vs. Volkov,2018-03-17 00:00:00,"London, England, United Kingdom",,Peter Sobotta,Leon Edwards,Welterweight,Southpaw,17,5,1987,4,4,8,50,206,18.69328493647913,254,18.01418439716312,363,30.14950166112957,430,28.975741239892184,11,36.666666666666664,1,14.285714285714285,4,1,2,1,1,3,1,0,2077,575,5247,2,-2,1,31,22.0,77.27272727272727,6,2,8,75,211,21.163490471414242,212,18.86120996441281,372,34.31734317343174,524,40.71484071484072,11,31.428571428571427,15,33.33333333333333,1,2,4,1,1,2,0,0,1823,1943,6189,4,14,3,17.0,82.35294117647058,2,-1,27,Southpaw,1991
5582,UFC Fight Night: Whittaker vs. Till,2020-07-25 00:00:00,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,Peter Sobotta,Alex Oliveira,Welterweight,Southpaw,17,6,1987,4,5,9,44,222,17.802726543704892,296,18.85350318471338,420,31.413612565445025,501,29.69768820391227,12,35.294117647058826,2,22.22222222222222,4,2,2,1,1,3,2,0,2141,1076,6146,-1,1,-1,33,23.0,73.91304347826086,10,6,16,62,422,23.28918322295806,402,22.259136212624583,670,35.07853403141361,661,34.75289169295478,25,37.878787878787875,19,40.42553191489361,3,3,3,4,3,2,1,3,3610,2740,9822,1,21,8,29.0,72.41379310344827,-1,1,32,Orthodox,1988
