,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
2783,Gilbert Yvel,210.0,Junior Dos Santos,-270.0,UFC 108: Evans vs Silva,Jan 2nd 2010
2784,Jacob Volkmann,180.0,Martin Kampmann,-240.0,UFC 108: Evans vs Silva,Jan 2nd 2010
2785,Jake Ellenberger,-120.0,Mike Pyle,-110.0,UFC 108: Evans vs Silva,Jan 2nd 2010
2786,Joe Lauzon,-240.0,Sam Stout,180.0,UFC 108: Evans vs Silva,Jan 2nd 2010
2787,John Gunderson,135.0,Rafaello Oliveira,-165.0,UFC 108: Evans vs Silva,Jan 2nd 2010
2788,Mark Munoz,-375.0,Ryan Jensen,285.0,UFC 108: Evans vs Silva,Jan 2nd 2010
2789,Rashad Evans,-155.0,Thiago Silva,125.0,UFC 108: Evans vs Silva,Jan 2nd 2010
2790,Abel Trujillo,-135.0,Tony Sims,-105.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2791,Albert Tumenov,-245.0,Lorenz Larkin,175.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2792,Alex Morono,190.0,Kyle Noke,-270.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2793,Andrei Arlovski,185.0,Stipe Miocic,-265.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2794,Brian Ortega,-185.0,Diego Brandao,145.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2795,Carlos Condit,125.0,Robbie Lawler,-145.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2796,Drew Dober,135.0,Scott Holtzman,-175.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2797,Dustin Poirier,155.0,Joseph Duffy,-195.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2798,Edgar Garcia,110.0,Sheldon Westcott,-150.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2799,Joe Soto,-105.0,Michinori Tanaka,-135.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2800,Justine Kish,-215.0,Nina Nunes,165.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2801,Masanori Kanehara,285.0,Michael McDonald,-405.0,UFC 195: Lawler vs. Condit,Jan 2nd 2016
2802,Alex Caceres,-350.0,Masio Fullen,250.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2803,Alexander Yakovlev,-105.0,George Sullivan,-135.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2804,Anthony Johnson,-350.0,Ryan Bader,250.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2805,Ben Rothwell,145.0,Josh Barnett,-185.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2806,Bryan Barberena,185.0,Sage Northcutt,-265.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2807,Damon Jackson,200.0,Levan Makashvili,-280.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2808,Diego Ferreira,175.0,Olivier Aubin-Mercier,-245.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2809,Dustin Ortiz,-230.0,Wilson Reis,170.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2810,Iuri Alcantara,100.0,Jimmie Rivera,-140.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2811,Jake Ellenberger,130.0,Tarec Saffiedine,-170.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2812,Kevin Casey,130.0,Rafael Natal,-170.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2813,Matt Dwyer,170.0,Randy Brown,-230.0,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
2814,Akihiro Gono,440.0,Jon Fitch,-650.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2815,Chris Wilson,-370.0,John Howard,280.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2816,Christian Wellisch,210.0,Jake O Brien,-270.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2817,Clay Guida,100.0,Nate Diaz,-130.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2818,Dan Cramer,140.0,Matt Arroyo,-170.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2819,Dong Hyun Kim,230.0,Karo Parisyan,-310.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2820,Jon Jones,140.0,Stephan Bonnar,-170.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2821,Lyoto Machida,-260.0,Thiago Silva,180.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2822,Thiago Tavares,-120.0,Manny Gamburyan,-110.0,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
2823,Al Iaquinta,-135.0,Joe Lauzon,-105.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2824,Anderson Silva,-405.0,Nick Diaz,285.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2825,Andy Enz,-125.0,Thiago Santos,-115.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2826,Derek Brunson,-475.0,Ed Herman,325.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2827,Ian McCall,-185.0,John Lineker,145.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2828,Ildemar Alcantara,-210.0,Richardson Moreira,160.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2829,Jordan Mein,-145.0,Thiago Alves,105.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2830,Kelvin Gastelum,-150.0,Tyron Woodley,110.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2831,Miesha Tate,135.0,Sara McMann,-175.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2832,Rafael Natal,-155.0,Tom Watson,115.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2833,Thales Leites,-270.0,Tim Boetsch,190.0,UFC 183: Silva vs. Diaz,Jan 31st 2015
2834,Alexis Dufresne,-185.0,Marion Reneau,145.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2835,Brad Tavares,-120.0,Nate Marquardt,-120.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2836,Daniel Cormier,145.0,Jon Jones,-170.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2837,Danny Castillo,-210.0,Paul Felder,160.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2838,Donald Cerrone,-150.0,Myles Jury,110.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2839,Evan Dunham,-350.0,Rodrigo Damm,250.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2840,Hector Lombard,-505.0,Josh Burkman,335.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2841,Kyoji Horiguchi,-600.0,Louis Gaudinot,400.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2842,Marcus Brimage,-270.0,Cody Garbrandt,190.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2843,Mats Nilsson,-105.0,Omari Akhmedov,-135.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2844,Shawn Jordan,-175.0,Jared Cannonier,135.0,UFC 182: Jones vs. Cormier,Jan 3rd 2015
2845,Dustin Kimura,-315.0,Jon Delos Reyes,235.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2846,Hyun Gyu Lim,135.0,Tarec Saffiedine,-175.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2847,Katsunori Kikuno,-190.0,Quinn Mulhern,150.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2848,Kiichi Kunimoto,140.0,Luiz Dutra Jr,-180.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2849,Kyung Ho Kang,-280.0,Shunichi Shimizu,200.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2850,Leandro Issa,-190.0,Russell Doane,150.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2851,Mairbek Taisumov,-305.0,Tae Hyun Bang,225.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2852,Max Holloway,-245.0,Will Chope,175.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2853,Sean Soriano,160.0,Tatsuya Kawajiri,-210.0,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
2854,Alen Amedovski,-175.0,Hu Yaozong,150.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2855,Brad Tavares,-190.0,Omari Akhmedov,165.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2856,Carlos Condit,150.0,Max Griffin,-175.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2857,Conor McGregor,-140.0,Dustin Poirier,120.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2858,Dricus Du Plessis,110.0,Trevin Giles,-130.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2859,Gilbert Burns,-155.0,Stephen Thompson,135.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2860,Greg Hardy,145.0,Tai Tuivasa,-170.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2861,Ilia Topuria,-220.0,Ryan Hall,185.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2862,Irene Aldana,-125.0,Yana Kunitskaya,105.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2863,Jennifer Maia,-175.0,Jessica Eye,150.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2864,Jerome Rivera,300.0,Zhalgas Zhumagulov,-400.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2865,Kris Moutinho,375.0,Sean Omalley,-500.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2866,Michel Pereira,-175.0,Niko Price,150.0,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
2867,Alan Belcher,250.0,Yoshihiro Akiyama,-325.0,UFC 100,Jul 11th 2009
2868,Brock Lesnar,-185.0,Frank Mir,155.0,UFC 100,Jul 11th 2009
2869,Dong Hyun Kim,-160.0,TJ Grant,120.0,UFC 100,Jul 11th 2009
2870,Jim Miller,-205.0,Mac Danzig,165.0,UFC 100,Jul 11th 2009
2871,Jon Fitch,-245.0,Paulo Thiago,175.0,UFC 100,Jul 11th 2009
2872,Jon Jones,-465.0,Jake O Brien,345.0,UFC 100,Jul 11th 2009
2873,Mark Coleman,280.0,Stephan Bonnar,-370.0,UFC 100,Jul 11th 2009
2874,Matt Grice,-115.0,Shannon Gugerty,-125.0,UFC 100,Jul 11th 2009
2875,Michael Bisping,330.0,Dan Henderson,-490.0,UFC 100,Jul 11th 2009
2876,Thiago Alves,195.0,Georges St-Pierre,-275.0,UFC 100,Jul 11th 2009
2877,Tom Lawlor,220.0,CB Dollaway,-300.0,UFC 100,Jul 11th 2009
2878,Aaron Simpson,-280.0,Kenny Robertson,220.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2879,Alex Caceres,125.0,Damacio Page,-145.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2880,Andrew Craig,-150.0,Rafael Natal,130.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2881,Anthony Njokuani,140.0,Rafael Dos Anjos,-170.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2882,Chris Cariaso,-335.0,Josh Ferguson,275.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2883,Chris Weidman,-160.0,Mark Munoz,120.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2884,Dan Stittgen,315.0,Marcelo Guimaraes,-380.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2885,Francis Carmont,-170.0,Karlos Vemola,140.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2886,Issei Tamura,170.0,Raphael Assuncao,-200.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2887,James Te Huna,-350.0,Joey Beltran,260.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2888,Vaughan Lee,320.0,TJ Dillashaw,-425.0,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
2889,Alex Garcia,-260.0,Mike Swick,180.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2890,Brad Pickett,315.0,Thomas Almeida,-445.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2891,Brandon Thatch,-160.0,Gunnar Nelson,120.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2892,Cathal Pendred,-190.0,John Howard,150.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2893,Chad Mendes,-130.0,Conor McGregor,100.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2894,Cody Pfister,150.0,Yosdenis Cedeno,-190.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2895,Dennis Bermudez,-190.0,Jeremy Stephens,150.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2896,Henry Briones,260.0,Cody Garbrandt,-380.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2897,Louis Smolka,-150.0,Neil Seery,110.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2898,Matt Brown,-190.0,Tim Means,150.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2899,Robbie Lawler,100.0,Rory Macdonald,-140.0,UFC 189: Mendes vs. McGregor,Jul 11th 2015
2900,Alexander Volkanovski,-190.0,Max Holloway,165.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2901,Amanda Ribas,-450.0,Paige Vanzant,350.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2902,Davey Grant,-110.0,Martin Day,-110.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2903,Jessica Andrade,145.0,Rose Namajunas,-170.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2904,Jiri Prochazka,130.0,Volkan Oezdemir,-150.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2905,Jorge Masvidal,200.0,Kamaru Usman,-260.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2906,Jose Aldo,205.0,Petr Yan,-240.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2907,Karol Rosa,-210.0,Vanessa Melo,160.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2908,Leonardo Santos,-190.0,Roman Bogatov,150.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2909,Makwan Amirkhani,-155.0,Danny Henry,115.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2910,Marcin Tybura,-145.0,Maxim Grishin,115.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2911,Muslim Salikhov,-190.0,Elizeu Zaleski Dos Santos,165.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2912,Raulian Paiva,-115.0,Zhalgas Zhumagulov,-105.0,UFC 251: Usman vs. Masvidal,Jul 11th 2020
2913,Angela Magana,335.0,Michelle Waterson-Gomez,-505.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2914,Caio Magalhaes,-165.0,Josh Samman,125.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2915,Cezar Ferreira,220.0,Jorge Masvidal,-300.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2916,Dan Miller,-135.0,Trevor Smith,-105.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2917,Darrell Montague,-165.0,Willie Gates,125.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2918,Dominic Waters,110.0,George Sullivan,-130.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2919,Hayder Hassan,145.0,Kamaru Usman,-185.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2920,Jake Ellenberger,150.0,Stephen Thompson,-190.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2921,Jerrod Sanders,285.0,Russell Doane,-405.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2922,Maximo Blanco,-155.0,Mike de La Torre,115.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2923,Vicente Luque,-135.0,Mike Graves,-105.0,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
2924,Alex Nicholson,175.0,Devin Clark,-245.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2925,Ben Nguyen,105.0,Louis Smolka,-145.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2926,Cody Pfister,200.0,Scott Holtzman,-280.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2927,Cortney Casey,135.0,Cristina Stanciu,-175.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2928,Daniel Omielanczuk,165.0,Alexey Oleinik,-215.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2929,Eric Spicely,175.0,Sam Alvey,-245.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2930,John Lineker,-150.0,Michael McDonald,110.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2931,Josh Samman,-215.0,Tim Boetsch,165.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2932,Keita Nakamura,180.0,Kyle Noke,-260.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2933,Lauren Murphy,-260.0,Katlyn Chookagian,180.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2934,Matthew Lopez,115.0,Rani Yahya,-155.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2935,Tony Ferguson,-600.0,Landon Vannata,400.0,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
2936,Aspen Ladd,-130.0,Germaine de Randamie,-110.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2937,Benito Lopez,-265.0,Vince Morales,185.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2938,Cezar Ferreira,130.0,Marvin Vettori,-170.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2939,Darren Elkins,100.0,Ryan Hall,-140.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2940,John Allan,265.0,Mike Rodriguez,-385.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2941,Jonathan Martinez,205.0,Liu Pingyuan,-285.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2942,Josh Emmett,145.0,Mirsad Bektic,-185.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2943,Julianna Pena,-155.0,Nicco Montano,115.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2944,Karl Roberson,-155.0,Wellington Turman,115.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2945,Ricky Simon,-195.0,Urijah Faber,155.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2946,Sheymon Moraes,105.0,Andre Fili,-145.0,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
2947,Andre Petroski,-142.0,Josh Fremd,120.0,UFC,Jul 13th 2024
2948,Darrius Flowers,330.0,Evan Elder,-425.0,UFC,Jul 13th 2024
2949,Jasmine Jasudavicius,-150.0,Viviane Araujo,125.0,UFC,Jul 13th 2024
2950,Alejandro Perez,-215.0,Eddie Wineland,165.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2951,Blagoy Ivanov,-120.0,Junior Dos Santos,-120.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2952,Cat Zingano,100.0,Marion Reneau,-140.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2953,Chad Mendes,-230.0,Myles Jury,170.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2954,Darren Elkins,120.0,Alex Volkanovski,-160.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2955,Dennis Bermudez,-170.0,Rick Glenn,130.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2956,Elias Garcia,-130.0,Mark de La Rosa,-110.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2957,Jennifer Maia,-120.0,Liz Carmouche,-120.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2958,Jessica Aguilar,-155.0,Jodie Esquibel,115.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2959,Justin Scoggins,125.0,Said Nurmagomedov,-165.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2960,Kurt Holobaugh,-215.0,Raoni Barcelos,165.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2961,Niko Price,-145.0,Randy Brown,105.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2962,Sage Northcutt,-140.0,Zak Ottow,100.0,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
2963,Abdul Razak Alhassan,100.0,Cody Brundage,-120.0,UFC Fight Night,Jul 14th 2024
2964,Ange Loosa,300.0,Gabriel Bonfim,-430.0,UFC Fight Night,Jul 14th 2024
2965,Charles Johnson,170.0,Joshua van,-210.0,UFC Fight Night,Jul 14th 2024
2966,Christian Rodriguez,-170.0,Julian Erosa,142.0,UFC Fight Night,Jul 14th 2024
2967,Drew Dober,-155.0,Jean Silva,130.0,UFC Fight Night,Jul 14th 2024
2968,Fatima Kline,-110.0,Jasmine Jasudavicius,-120.0,UFC Fight Night,Jul 14th 2024
2969,Luana Santos,-170.0,Mariya Agapova,142.0,UFC Fight Night,Jul 14th 2024
2970,Montel Jackson,-150.0,Damon Blackshear,120.0,UFC Fight Night,Jul 14th 2024
2971,Muslim Salikhov,124.0,Santiago Ponzinibbio,-148.0,UFC Fight Night,Jul 14th 2024
2972,Rose Namajunas,-200.0,Tracy Cortez,163.0,UFC Fight Night,Jul 14th 2024
2973,Alan Jouban,-405.0,Matt Dwyer,285.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2974,Andrew Craig,135.0,Lyman Good,-175.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2975,Frank Mir,135.0,Todd Duffee,-175.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2976,Holly Holm,-270.0,Marion Reneau,190.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2977,Igor Araujo,185.0,Sean Strickland,-265.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2978,Ildemar Alcantara,-115.0,Kevin Casey,-125.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2979,James Moontasri,135.0,Kevin Lee,-175.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2980,Jessica Andrade,-315.0,Sarah Moras,235.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2981,Josh Thomson,125.0,Tony Ferguson,-165.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2982,Masanori Kanehara,-120.0,Rani Yahya,-120.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2983,Sam Sicilia,-190.0,Yaotzin Meza,150.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2984,Scott Jorgensen,140.0,Manny Gamburyan,-180.0,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
2985,Aaron Phillips,330.0,Jack Shore,-400.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2986,Abdul Razak Alhassan,-200.0,Mounir Lazzez,170.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2987,Andreas Michailidis,205.0,Modestas Bukauskas,-265.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2988,Calvin Kattar,-230.0,Dan Ige,195.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2989,Cody Stamann,115.0,Jimmie Rivera,-135.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2990,Diana Belbita,-145.0,Liana Jojua,125.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2991,Jared Gordon,-110.0,Chris Fishgold,-110.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2992,John Phillips,175.0,Khamzat Chimaev,-245.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2993,Lerone Murphy,120.0,Ricardo Ramos,-140.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2994,Molly McCann,-300.0,Taila Santos,250.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2995,Ryan Benoit,165.0,Tim Elliott,-190.0,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
2996,Ailin Perez,-275.0,Ashlee Evans-Smith,200.0,UFC Fight Night 225,Jul 15th 2023
2997,Albert Duraev,105.0,Jun Yong Park,-138.0,UFC Fight Night 225,Jul 15th 2023
2998,Austin Lingo,105.0,Melquizael Costa,-138.0,UFC Fight Night 225,Jul 15th 2023
2999,Azat Maksum,-400.0,Tyson Nam,275.0,UFC Fight Night 225,Jul 15th 2023
3000,Chelsea Chandler,-110.0,Norma Dumont,-120.0,UFC Fight Night 225,Jul 15th 2023
3001,Dustin Jacoby,,Kennedy Nzechukwu,,UFC Fight Night 225,Jul 15th 2023
3002,Evan Elder,-275.0,Genaro Valdez,225.0,UFC Fight Night 225,Jul 15th 2023
3003,Francisco Prado,-150.0,Ottman Azaitar,110.0,UFC Fight Night 225,Jul 15th 2023
3004,Holly Holm,-188.0,Mayra Bueno Silva,140.0,UFC Fight Night 225,Jul 15th 2023
3005,Istela Nunes,275.0,Viktoriia Dudakova,-400.0,UFC Fight Night 225,Jul 15th 2023
3006,Jack Della Maddalena,-770.0,Bassil Hafez,525.0,UFC Fight Night 225,Jul 15th 2023
3007,Kyler Phillips,,Said Nurmagomedov,,UFC Fight Night 225,Jul 15th 2023
3008,Lando Vannata,,Mike Breeden,,UFC Fight Night 225,Jul 15th 2023
3009,Melsik Baghdasaryan,-225.0,Tucker Lutz,163.0,UFC Fight Night 225,Jul 15th 2023
3010,Nazim Sadykhov,-163.0,Terrance McKinney,120.0,UFC Fight Night 225,Jul 15th 2023
3011,Alex White,-155.0,Lucas Martins,115.0,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
3012,Aljamain Sterling,-190.0,Hugo Viana,150.0,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
3013,Alptekin Ozkilic,200.0,John Lineker,-280.0,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
3014,Donald Cerrone,-190.0,Jim Miller,150.0,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
3015,Edson Barboza,-280.0,Evan Dunham,200.0,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
3016,Gleison Tibau,-185.0,Pat Healy,145.0,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
3017,Jerrod Sanders,-170.0,Yosdenis Cedeno,130.0,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
