,Winner,Event,Date,Location,Fighter 1,Fighter 2,Weight class,Stance 1,Career W 1,Career L 1,born_year 1,W 1,L 1,Num Fights 1,W Perc 1,Sig Strikes Avg 1,Sig Str % 1,Sig Strikes Opp Avg 1,Sig Str % Opp 1,Strikes Avg 1,Str % 1,Strikes Opp Avg 1,Str % Opp 1,TD Avg 1,TD % 1,TD Opp Avg 1,TD % Opp 1,KD Avg 1,KD Opp Avg 1,DEC Avg 1,KO Avg 1,SUB Avg 1,DEC Opp Avg 1,KO Opp Avg 1,SUB Opp Avg 1,CTRL Avg 1,CTRL Opp Avg 1,Time Avg 1,Streak 1,Ht Diff 1,Reach Diff 1,Age 1,Career Fights 1,Career W Perc 1,W 2,L 2,Num Fights 2,W Perc 2,Sig Strikes Avg 2,Sig Str % 2,Sig Strikes Opp Avg 2,Sig Str % Opp 2,Strikes Avg 2,Str % 2,Strikes Opp Avg 2,Str % Opp 2,TD Avg 2,TD % 2,TD Opp Avg 2,TD % Opp 2,KD Avg 2,KD Opp Avg 2,DEC Avg 2,KO Avg 2,SUB Avg 2,DEC Opp Avg 2,KO Opp Avg 2,SUB Opp Avg 2,CTRL Avg 2,CTRL Opp Avg 2,Time Avg 2,Streak 2,Career W 2,Career L 2,Career Fights 2,Career W Perc 2,Ht Diff 2,Reach Diff 2,Age 2,Stance 2,born_year 2,Fighter 1 Odds,Fighter 2 Odds
1643,0,UFC on FOX 13: Dos Santos vs. Miocic,2014,"Phoenix, Arizona, USA",Gabriel Gonzaga,Matt Mitrione,Heavyweight,Orthodox,16,8,1979,11,7,18,61,13.5,21.372031662269126,17.0,21.534130893736805,20.944444444444443,30.800653594771244,21.77777777777778,24.108241082410824,1.0555555555555556,44.18604651162791,0.2222222222222222,26.666666666666668,0.3888888888888889,0.2222222222222222,0.0,0.3888888888888889,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.0,79.77777777777777,51.833333333333336,341.0,-1,-1,-6,35,24.0,66.66666666666666,8,3,11,72,18.818181818181817,20.15579357351509,22.09090909090909,19.10377358490566,21.727272727272727,22.98076923076923,31.09090909090909,26.86567164179105,0.3636363636363636,50.0,0.6363636363636364,38.88888888888889,0.3636363636363636,0.3636363636363636,0.0909090909090909,0.6363636363636364,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,41.0,109.36363636363636,382.1818181818182,2,11,3,14.0,78.57142857142857,1,6,36,Switch,1978,110.0,-150.0
1644,1,UFC Fight Night 64: Gonzaga vs. Cro Cop II,2015,"Krakow, Poland",Gabriel Gonzaga,Mirko Filipovic,Heavyweight,Southpaw,34,11,1974,4,6,10,40,23.6,18.466353677621285,27.4,20.648078372268277,51.3,36.80057388809182,38.3,27.494615936826992,0.8,57.14285714285714,0.2,9.523809523809524,0.4,0.4,0.0,0.3,0.1,0.1,0.5,0.0,137.0,108.0,619.6,-3,0,-3,41,45.0,75.55555555555556,11,8,19,57,13.421052631578949,20.531400966183572,16.42105263157895,19.047619047619047,20.526315789473685,30.927835051546392,20.94736842105263,24.12121212121212,1.0,44.18604651162791,0.2105263157894736,26.666666666666668,0.4210526315789473,0.2105263157894736,0.0,0.3684210526315789,0.2105263157894736,0.1052631578947368,0.3157894736842105,0.0,75.94736842105263,49.10526315789474,329.3157894736842,-2,16,9,25.0,64.0,0,3,36,Orthodox,1979,-155.0,115.0
1645,0,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,2015,"Las Vegas, Nevada, USA",Gabriel Gonzaga,Konstantin Erokhin,Heavyweight,Orthodox,9,2,1983,0,1,1,0,17.0,47.22222222222222,35.0,59.32203389830508,23.0,29.11392405063291,124.0,56.36363636363636,0.0,0.0,4.0,30.76923076923077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,547.0,900.0,-1,-3,0,32,11.0,81.81818181818183,11,9,20,55,13.8,21.117061973986228,16.55,19.50500883912787,21.1,30.89311859443631,22.2,25.05643340857788,0.95,43.18181818181818,0.3,27.27272727272727,0.4,0.2,0.0,0.35,0.2,0.1,0.35,0.0,75.15,66.5,353.35,-3,16,10,26.0,61.53846153846154,3,0,36,Orthodox,1979,-130.0,-110.0
1646,1,UFC 85: Bedlam,2008,"London, England, United Kingdom",Brandon Vera,Fabricio Werdum,Heavyweight,Orthodox,13,4,1977,1,1,2,50,34.5,27.6,23.5,23.618090452261303,45.0,25.069637883008355,28.0,23.430962343096237,0.0,0.0,1.5,75.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,109.5,79.0,737.0,1,1,-1,31,17.0,76.47058823529412,4,1,5,80,23.2,40.27777777777778,18.6,34.31734317343174,29.6,38.7434554973822,37.2,40.25974025974026,0.2,50.0,0.4,50.0,0.6,0.0,0.0,0.6,0.2,0.2,0.0,0.0,86.6,121.4,343.0,-1,11,1,12.0,91.66666666666666,-1,1,31,Orthodox,1977,-120.0,-110.0
1647,0,UFC Fight Night 14: Silva vs Irvin,2008,"Las Vegas, Nevada, USA",Brandon Vera,Reese Andy,Light Heavyweight,Orthodox,7,1,1973,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3,0,35,8.0,87.5,4,2,6,66,21.83333333333333,32.42574257425743,18.0,21.686746987951807,28.0,38.97911832946635,34.833333333333336,38.13868613138686,0.1666666666666666,50.0,0.6666666666666666,50.0,0.5,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,78.33333333333333,123.33333333333331,332.5,-2,11,2,13.0,84.61538461538461,3,0,31,Orthodox,1977,-625.0,430.0
1648,1,UFC 96: Jackson vs Jardine,2009,"Columbus, Ohio, USA",Brandon Vera,Michael Patt,Light Heavyweight,Orthodox,12,3,1977,5,3,8,62,27.125,31.91176470588235,23.5,22.11764705882353,34.5,35.612903225806456,45.375,36.66666666666666,0.5,57.14285714285714,0.875,41.17647058823529,0.5,0.125,0.125,0.375,0.125,0.25,0.125,0.0,87.0,147.5,474.375,-1,3,0,32,15.0,80.0,0,1,1,0,9.0,42.85714285714285,15.0,48.38709677419355,11.0,25.0,18.0,27.692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,123.0,-1,12,3,15.0,80.0,-3,0,0,Orthodox,--,-350.0,250.0
1649,0,UFC 102: Couture vs Nogueira,2009,"Portland, Oregon, USA",Brandon Vera,Krzysztof Soszynski,Light Heavyweight,Open Stance,23,9,1977,3,0,3,100,13.333333333333334,20.2020202020202,10.666666666666666,24.24242424242424,22.0,26.61290322580645,14.666666666666666,26.506024096385545,0.6666666666666666,100.0,0.3333333333333333,20.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,135.33333333333334,29.666666666666668,312.3333333333333,3,-2,-1,32,32.0,71.875,6,3,9,66,27.666666666666668,29.294117647058822,21.444444444444443,18.958742632612964,34.22222222222222,33.2972972972973,40.888888888888886,35.18164435946463,0.4444444444444444,57.14285714285714,0.7777777777777778,41.17647058823529,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,78.55555555555556,131.11111111111111,464.6666666666667,1,13,3,16.0,81.25,2,1,32,Orthodox,1977,-140.0,110.0
1650,0,UFC on Versus 1: Vera vs. Jones,2010,"Broomfield, Colorado, USA",Brandon Vera,Jon Jones,Light Heavyweight,Orthodox,14,4,1977,7,4,11,63,30.727272727272727,26.910828025477706,24.818181818181817,19.65442764578833,38.63636363636363,32.075471698113205,43.81818181818182,32.43606998654105,0.5454545454545454,60.0,0.8181818181818182,28.125,0.6363636363636364,0.0909090909090909,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0,94.36363636363636,170.72727272727272,543.8181818181819,-1,-1,-6,33,18.0,77.77777777777779,3,1,4,75,39.0,24.22360248447205,21.75,16.57142857142857,54.5,29.06666666666667,34.5,25.36764705882353,2.5,62.5,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,155.75,60.25,629.25,-1,9,1,10.0,90.0,1,6,23,Orthodox,1987,200.0,-260.0
1651,0,UFC 137: Penn vs. Diaz,2011,"Las Vegas, Nevada, USA",Brandon Vera,Eliot Marshall,Light Heavyweight,Orthodox,10,3,1980,3,2,5,60,22.2,13.56968215158924,22.0,13.563501849568436,29.6,17.939393939393938,31.0,17.553793884484712,0.6,50.0,0.4,10.526315789473683,0.0,0.2,0.4,0.0,0.2,0.2,0.2,0.0,35.2,69.0,584.4,-2,-1,-1,31,13.0,76.92307692307693,7,5,12,58,29.08333333333333,26.00596125186289,23.166666666666668,18.60776439089692,37.583333333333336,32.800000000000004,40.75,32.49169435215947,0.6666666666666666,61.53846153846154,0.75,28.125,0.5833333333333334,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.25,0.1666666666666666,0.0,100.08333333333331,156.5,515.0833333333334,-2,14,5,19.0,73.68421052631578,1,1,34,Orthodox,1977,-485.0,350.0
1652,1,UFC on FOX 4: Shogun vs. Vera,2012,"Los Angeles, California, USA",Brandon Vera,Mauricio Rua,Light Heavyweight,Orthodox,20,5,1981,4,4,8,50,46.25,29.17981072555205,33.125,22.120200333889816,63.375,35.03800967519005,61.625,33.06505700871898,1.5,42.85714285714285,1.875,65.21739130434783,0.75,0.125,0.0,0.5,0.0,0.25,0.125,0.125,185.375,167.0,764.25,-1,-2,-2,31,25.0,80.0,8,5,13,61,29.384615384615383,26.52777777777778,23.0,19.166666666666668,38.92307692307692,33.1151832460733,43.69230769230769,33.91044776119403,0.6923076923076923,60.0,0.7692307692307693,28.57142857142857,0.5384615384615384,0.1538461538461538,0.2307692307692307,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.0,125.46153846153848,154.46153846153845,544.6923076923077,1,15,5,20.0,75.0,2,2,35,Orthodox,1977,200.0,-280.0
1653,1,UFC 164: Henderson vs. Pettis II,2013,"Milwaukee, Wisconsin, USA",Ben Rothwell,Brandon Vera,Heavyweight,Orthodox,32,9,1981,2,3,5,40,23.0,18.852459016393443,27.8,25.551470588235293,53.4,41.58878504672897,40.8,35.47826086956521,1.4,63.63636363636363,2.0,35.714285714285715,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,231.8,129.0,517.8,-1,1,0,32,41.0,78.04878048780488,8,6,14,57,32.07142857142857,27.47858017135863,26.214285714285715,20.64116985376828,42.5,33.691959229898075,50.71428571428572,36.18756371049949,0.7142857142857143,58.82352941176471,1.0,33.33333333333333,0.5,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.0714285714285714,0.2142857142857142,0.2142857142857142,0.0,124.42857142857144,192.42857142857144,587.8571428571429,-1,15,6,21.0,71.42857142857143,-1,0,36,Orthodox,1977,-130.0,-110.0
1654,0,UFC 86: Jackson vs Griffin,2008,"Las Vegas, Nevada, USA",Gleison Tibau,Joe Stevenson,Lightweight,Southpaw,20,4,1983,3,2,5,60,15.2,14.285714285714285,22.8,18.96838602329451,55.0,42.3728813559322,67.2,45.22207267833109,3.6,66.66666666666666,0.2,20.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.0,387.0,61.8,651.8,-1,3,1,25,24.0,83.33333333333334,5,2,7,71,20.142857142857142,19.97167138810198,22.0,18.96551724137931,47.285714285714285,43.381389252948885,39.42857142857143,30.09814612868048,2.0,66.66666666666666,0.7142857142857143,71.42857142857143,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,192.14285714285717,216.28571428571428,570.8571428571429,-1,30,10,40.0,75.0,-3,-1,26,Orthodox,1982,170.0,-230.0
1655,0,UFC 91: Couture vs Lesnar,2008,"Las Vegas, Nevada, USA",Joe Stevenson,Kenny Florian,Lightweight,Orthodox,31,10,1982,6,2,8,75,19.125,19.367088607594937,19.75,16.790648246546226,43.0,42.05378973105135,38.0,30.738119312436808,1.875,62.5,1.25,83.33333333333334,0.125,0.5,0.25,0.125,0.375,0.125,0.0,0.125,192.375,208.125,559.125,1,-3,-4,26,41.0,75.60975609756098,8,2,10,80,24.9,21.08382726502964,15.3,18.12796208530806,56.8,43.89489953632149,32.8,33.60655737704918,1.8,56.25,1.3,37.142857142857146,0.0,0.0,0.1,0.3,0.4,0.1,0.1,0.0,148.1,173.4,537.0,5,10,3,13.0,76.92307692307693,3,4,32,Southpaw,1976,140.0,-170.0
1656,1,UFC: The Ultimate Fighter 9 Finale,2009,"Las Vegas, Nevada, USA",Joe Stevenson,Nate Diaz,Lightweight,Orthodox,31,12,1982,6,4,10,60,20.0,19.960079840319363,26.6,21.06096595407759,39.6,34.46475195822455,41.9,28.77747252747253,1.6,51.61290322580645,1.2,66.66666666666666,0.1,0.4,0.2,0.1,0.3,0.2,0.0,0.2,164.0,177.7,561.6,-2,-5,-6,27,43.0,72.09302325581395,5,1,6,83,18.33333333333333,19.50354609929078,20.0,27.906976744186046,53.0,44.04432132963989,33.333333333333336,35.90664272890485,1.5,34.61538461538461,2.1666666666666665,46.42857142857143,0.1666666666666666,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,141.66666666666666,273.0,512.5,-1,11,3,14.0,78.57142857142857,5,6,24,Southpaw,1985,-105.0,-125.0
1657,1,UFC 124: St-Pierre vs. Koscheck II,2010,"Montreal, Quebec, Canada",Joe Stevenson,Mac Danzig,Lightweight,Orthodox,19,8,1980,3,4,7,42,30.142857142857142,16.021260440394837,26.571428571428573,16.103896103896105,82.57142857142857,43.4259954921112,44.285714285714285,26.495726495726498,0.8571428571428571,46.15384615384615,2.857142857142857,57.14285714285714,0.2857142857142857,0.0,0.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,130.14285714285714,257.0,610.0,-1,1,0,30,27.0,70.37037037037037,8,5,13,61,20.153846153846157,18.296089385474858,23.53846153846154,17.455790074158585,38.84615384615385,34.47098976109216,41.84615384615385,29.10647405029428,2.230769230769231,50.0,1.1538461538461535,65.21739130434783,0.0769230769230769,0.3076923076923077,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.2307692307692307,0.0,0.1538461538461538,218.84615384615384,171.69230769230768,612.2307692307693,-1,33,13,46.0,71.73913043478261,-1,0,28,Orthodox,1982,-295.0,235.0
1658,1,UFC On Versus 3: Sanchez vs. Kampmann,2011,"Louisville, Kentucky, USA",Danny Castillo,Joe Stevenson,Lightweight,Orthodox,10,3,1979,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,32,13.0,76.92307692307693,8,6,14,57,19.357142857142858,18.212365591397848,22.285714285714285,16.52542372881356,36.71428571428572,34.01720714758439,39.285714285714285,28.84111169375983,2.071428571428572,50.0,1.0714285714285714,65.21739130434783,0.1428571428571428,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.1428571428571428,203.28571428571428,159.42857142857142,576.6428571428571,-2,33,14,47.0,70.2127659574468,-2,-1,29,Orthodox,1982,100.0,-130.0
1659,0,UFC On Versus 4,2011,"Pittsburgh, Pennsylvania, USA",Javier Vazquez,Joe Stevenson,Featherweight,Orthodox,33,15,1982,8,7,15,53,21.73333333333333,20.19826517967782,21.6,16.598360655737704,39.73333333333333,34.13516609392898,38.06666666666667,28.45042351768809,2.2666666666666666,49.275362318840585,1.1333333333333333,58.620689655172406,0.1333333333333333,0.2666666666666666,0.2,0.1333333333333333,0.2,0.2666666666666666,0.0666666666666666,0.1333333333333333,210.6,163.66666666666666,598.2,-3,0,1,29,48.0,68.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,5,20.0,75.0,0,-1,34,Southpaw,1977,155.0,-185.0
1660,1,UFC 79: Nemesis,2007,"Las Vegas, Nevada, USA",Melvin Guillard,Rich Clementi,Lightweight,Southpaw,42,21,1976,2,3,5,40,19.4,17.168141592920357,30.2,19.408740359897173,42.8,34.40514469453376,49.8,29.927884615384613,1.0,38.46153846153847,1.8,81.81818181818183,0.0,0.6,0.0,0.0,0.4,0.2,0.0,0.4,88.0,240.0,663.2,1,0,1,31,63.0,66.66666666666666,3,2,5,60,12.2,18.373493975903617,4.0,9.389671361502346,13.8,20.35398230088496,21.6,50.0,1.6,100.0,0.8,26.666666666666668,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.4,75.0,65.8,244.0,-1,23,11,34.0,67.64705882352942,0,-1,24,Orthodox,1983,-225.0,185.0
1661,0,UFC 86: Jackson vs Griffin,2008,"Las Vegas, Nevada, USA",Dennis Siver,Melvin Guillard,Lightweight,Orthodox,12,5,1979,1,2,3,33,15.333333333333334,22.885572139303484,12.0,25.352112676056336,68.66666666666667,51.62907268170426,31.33333333333333,34.68634686346864,0.6666666666666666,40.0,0.6666666666666666,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,128.0,232.0,468.3333333333333,-1,-3,-1,29,17.0,70.58823529411765,3,3,6,50,11.0,18.487394957983195,4.333333333333333,11.555555555555555,12.333333333333334,19.73333333333333,19.666666666666668,49.57983193277311,1.5,100.0,1.0,35.294117647058826,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,67.16666666666667,72.83333333333333,250.0,-2,23,12,35.0,65.71428571428571,3,1,25,Orthodox,1983,180.0,-220.0
1662,1,UFC: The Ultimate Fighter 9 Finale,2009,"Las Vegas, Nevada, USA",Gleison Tibau,Melvin Guillard,Lightweight,Orthodox,24,12,1983,4,3,7,57,10.857142857142858,19.48717948717949,3.7142857142857135,10.87866108786611,12.0,20.74074074074074,16.857142857142858,49.16666666666666,1.2857142857142858,100.0,0.8571428571428571,35.294117647058826,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.4285714285714285,60.42857142857143,62.42857142857143,219.42857142857144,1,-1,0,26,36.0,66.66666666666666,5,3,8,62,11.75,12.097812097812096,18.75,17.50291715285881,46.375,44.06175771971497,48.875,42.77899343544858,3.75,62.5,0.25,22.22222222222222,0.0,0.125,0.375,0.0,0.25,0.125,0.125,0.125,361.75,71.0,613.875,2,22,5,27.0,81.48148148148148,1,0,26,Southpaw,1983,-260.0,200.0
1663,1,UFC Fight Night 19,2009,"Oklahoma City, Oklahoma, USA",Melvin Guillard,Nate Diaz,Lightweight,Southpaw,11,4,1985,5,2,7,71,16.571428571428573,15.446071904127828,21.0,24.337748344370866,53.71428571428572,44.92234169653525,35.57142857142857,36.888888888888886,1.4285714285714286,35.714285714285715,3.0,50.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,140.85714285714286,325.0,567.8571428571429,-2,3,5,24,15.0,73.33333333333333,5,3,8,62,11.125,19.56043956043956,5.0,13.79310344827586,12.875,20.15655577299413,23.75,46.913580246913575,1.25,76.92307692307693,1.5,38.70967741935484,0.625,0.0,0.125,0.5,0.0,0.0,0.0,0.375,54.125,118.75,304.5,2,25,12,37.0,67.56756756756756,-3,-5,26,Orthodox,1983,185.0,-245.0
1664,0,UFC 114: Jackson vs. Evans,2010,"Las Vegas, Nevada, USA",Melvin Guillard,Waylon Lowe,Lightweight,Southpaw,14,5,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,30,19.0,73.68421052631578,6,4,10,60,13.4,19.79320531757755,6.7,11.056105610561056,15.4,20.18348623853211,26.1,37.44619799139168,1.3,81.25,1.9,41.30434782608695,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.4,57.2,137.6,376.9,1,26,13,39.0,66.66666666666666,2,0,27,Orthodox,1983,-250.0,190.0
1665,1,UFC 119: Mir vs. Cro Cop,2010,"Indianapolis, Indiana, USA",Jeremy Stephens,Melvin Guillard,Lightweight,Orthodox,27,13,1983,7,4,11,63,13.454545454545457,18.877551020408163,6.181818181818182,9.672830725462305,15.818181818181818,21.454993834771887,23.818181818181817,36.95345557122708,1.181818181818182,81.25,1.818181818181818,38.46153846153847,0.6363636363636364,0.0,0.1818181818181818,0.4545454545454545,0.0,0.0,0.0,0.3636363636363636,52.18181818181818,133.0,361.54545454545456,2,0,0,27,40.0,67.5,5,4,9,55,29.77777777777778,22.445561139028477,19.22222222222222,16.94417238001959,51.0,33.2367849384504,49.0,38.38120104438642,0.6666666666666666,66.66666666666666,1.7777777777777777,47.05882352941176,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,172.77777777777777,263.1111111111111,674.7777777777778,2,18,5,23.0,78.26086956521739,0,0,24,Orthodox,1986,135.0,-165.0
1666,0,UFC Fight Night 23: Fight For The Troops II,2011,"Killeen, Texas, USA",Evan Dunham,Melvin Guillard,Lightweight,Southpaw,11,0,1981,4,1,5,80,38.8,20.83780880773362,25.6,17.753120665742024,63.4,27.63731473408893,48.4,27.313769751693,0.8,57.14285714285714,2.4,29.268292682926827,0.4,0.2,0.4,0.2,0.2,0.2,0.0,0.0,70.8,296.4,710.4,-1,1,-1,30,11.0,100.0,8,4,12,66,18.416666666666668,22.57405515832482,10.833333333333334,15.046296296296296,20.58333333333333,21.534437663469923,27.0,31.79587831207066,1.0833333333333333,76.47058823529412,1.6666666666666667,37.03703703703704,0.5833333333333334,0.0833333333333333,0.25,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,47.833333333333336,122.08333333333331,406.4166666666667,3,28,13,41.0,68.29268292682927,-1,1,28,Orthodox,1983,-240.0,180.0
1667,0,UFC 132: Cruz vs. Faber,2011,"Las Vegas, Nevada, USA",Melvin Guillard,Shane Roller,Lightweight,Orthodox,10,3,1979,1,0,1,100,22.0,31.428571428571427,26.0,24.52830188679245,23.0,16.312056737588655,26.0,12.264150943396226,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,12.0,388.0,1,1,1,32,13.0,76.92307692307693,9,4,13,69,18.307692307692307,20.16949152542373,10.153846153846152,12.82798833819242,21.153846153846157,22.46732026143791,25.07692307692308,31.37632338787296,1.0,76.47058823529412,1.6153846153846154,35.0,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.4615384615384615,0.0,0.0,0.0,0.3076923076923077,44.53846153846154,117.15384615384616,388.84615384615387,4,29,13,42.0,69.04761904761905,-1,-1,28,Orthodox,1983,-260.0,200.0
1668,1,UFC 136: Edgar vs. Maynard 3,2011,"Houston, Texas, USA",Joe Lauzon,Melvin Guillard,Lightweight,Orthodox,20,7,1984,7,3,10,70,13.0,18.25842696629213,19.4,16.03305785123967,20.3,27.24832214765101,31.2,25.304136253041364,1.6,48.48484848484848,0.6,37.5,0.2,0.0,0.0,0.2,0.5,0.1,0.1,0.1,111.4,91.1,363.8,1,1,0,27,27.0,74.07407407407408,10,4,14,71,18.214285714285715,20.14218009478673,9.5,12.642585551330798,20.857142857142858,22.32415902140673,23.357142857142858,30.704225352112672,0.9285714285714286,76.47058823529412,1.5,35.0,0.7857142857142857,0.0714285714285714,0.2142857142857142,0.5,0.0,0.0,0.0,0.2857142857142857,41.785714285714285,108.78571428571428,370.5,5,30,13,43.0,69.76744186046511,-1,0,28,Orthodox,1983,180.0,-260.0
1669,0,UFC 148: Silva vs. Sonnen 2,2012,"Las Vegas, Nevada, USA",Fabricio Camoes,Melvin Guillard,Lightweight,Orthodox,14,6,1978,1,2,3,33,12.0,18.55670103092784,17.0,16.451612903225808,24.33333333333333,32.158590308370044,50.333333333333336,45.34534534534534,2.333333333333333,50.0,1.6666666666666667,71.42857142857143,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,104.33333333333331,327.0,567.6666666666666,1,1,0,34,20.0,70.0,10,6,16,62,16.3125,19.594594594594597,9.5,13.780598368087036,18.6875,22.230483271375466,21.9375,30.952380952380956,0.875,70.0,1.3125,35.0,0.6875,0.0625,0.1875,0.4375,0.0,0.0,0.0,0.375,41.4375,95.25,338.625,-2,30,15,45.0,66.66666666666666,-1,0,29,Orthodox,1983,210.0,-290.0
1670,1,UFC 150: Henderson vs. Edgar II,2012,"Denver, Colorado, USA",Donald Cerrone,Melvin Guillard,Lightweight,Orthodox,18,4,1983,5,1,6,83,51.333333333333336,27.426536064113986,68.5,28.943661971830988,57.66666666666666,26.311787072243348,74.16666666666667,28.91487979207277,0.8333333333333334,31.25,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,58.66666666666666,19.166666666666668,591.8333333333334,1,4,2,29,22.0,81.81818181818183,11,6,17,64,17.529411764705884,20.60857538035961,10.0,14.072847682119203,20.94117647058824,22.66072565245067,22.58823529411765,29.53846153846154,0.8823529411764706,71.42857142857143,1.2941176470588236,30.985915492957744,0.6470588235294118,0.0588235294117647,0.2352941176470588,0.4117647058823529,0.0,0.0,0.0,0.3529411764705882,43.88235294117647,97.05882352941175,371.6470588235294,1,31,15,46.0,67.3913043478261,-4,-2,29,Orthodox,1983,-275.0,195.0
1671,0,UFC 155: Dos Santos vs. Velasquez II,2012,"Las Vegas, Nevada, USA",Jamie Varner,Melvin Guillard,Lightweight,Orthodox,31,16,1983,11,7,18,61,17.11111111111111,19.262038774233897,9.666666666666666,13.292589763177997,20.33333333333333,22.49539028887523,21.55555555555556,29.438543247344462,0.8333333333333334,71.42857142857143,1.2222222222222223,30.985915492957744,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.0,0.0,0.0555555555555555,0.3333333333333333,41.66666666666666,91.77777777777776,355.22222222222223,-1,1,0,29,47.0,65.95744680851064,2,2,4,50,29.5,24.842105263157897,21.5,22.279792746113987,36.5,22.25609756097561,46.5,36.04651162790697,3.0,60.0,1.25,55.55555555555556,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.5,152.75,67.75,468.0,-1,20,7,27.0,74.07407407407408,-1,0,28,Orthodox,1984,115.0,-155.0
1672,1,UFC on FOX 8: Johnson vs. Moraga,2013,"Seattle, Washington, USA",Melvin Guillard,Mac Danzig,Lightweight,Orthodox,31,17,1983,11,8,19,57,17.894736842105264,19.721577726218097,12.157894736842104,16.153846153846153,22.73684210526316,23.07692307692308,23.68421052631579,29.08855850032321,1.1578947368421053,70.96774193548387,1.1578947368421053,30.55555555555556,0.631578947368421,0.1052631578947368,0.2105263157894736,0.3684210526315789,0.0,0.0526315789473684,0.0526315789473684,0.3157894736842105,51.8421052631579,90.05263157894737,383.89473684210526,-2,1,1,30,48.0,64.58333333333334,5,6,11,45,37.63636363636363,19.148936170212767,36.18181818181818,20.05037783375315,91.0909090909091,43.24557617608977,57.54545454545455,29.30555555555556,1.0,37.93103448275862,2.090909090909091,50.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.3636363636363636,0.0,0.1818181818181818,148.63636363636363,215.0909090909091,644.0,-1,21,10,31.0,67.74193548387096,-1,-1,33,Orthodox,1980,-140.0,100.0
