,Winner,Event,Date,Location,Fighter 1,Fighter 2,Weight class,Stance 1,Career W 1,Career L 1,W 1,L 1,Num Fights 1,W Perc 1,Sig Strikes Avg 1,Sig Str % 1,Sig Strikes Opp Avg 1,Sig Str % Opp 1,Strikes Avg 1,Str % 1,Strikes Opp Avg 1,Str % Opp 1,TD Avg 1,TD % 1,TD Opp Avg 1,TD % Opp 1,KD Avg 1,KD Opp Avg 1,DEC Avg 1,KO Avg 1,SUB Avg 1,DEC Opp Avg 1,KO Opp Avg 1,SUB Opp Avg 1,CTRL Avg 1,CTRL Opp Avg 1,Time Avg 1,Streak 1,Ht Diff 1,Reach Diff 1,Age 1,Career Fights 1,Career W Perc 1,W 2,L 2,Num Fights 2,W Perc 2,Sig Strikes Avg 2,Sig Str % 2,Sig Strikes Opp Avg 2,Sig Str % Opp 2,Strikes Avg 2,Str % 2,Strikes Opp Avg 2,Str % Opp 2,TD Avg 2,TD % 2,TD Opp Avg 2,TD % Opp 2,KD Avg 2,KD Opp Avg 2,DEC Avg 2,KO Avg 2,SUB Avg 2,DEC Opp Avg 2,KO Opp Avg 2,SUB Opp Avg 2,CTRL Avg 2,CTRL Opp Avg 2,Time Avg 2,Streak 2,Career W 2,Career L 2,Career Fights 2,Career W Perc 2,Ht Diff 2,Reach Diff 2,Age 2,Stance 2
472,0,UFC Fight Night: Sanchez vs Riggs,Dec 2006,"San Diego, California, USA",Dave Menne,Luigi Fioravanti,Welterweight,Orthodox,45,16,2.0,3.0,5.0,40.0,27.0,17.15374841168996,15.8,22.12885154061625,54.2,55.99173553719008,0.0,0.0,2.8,31.11111111111111,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.4,0.0,217.6,319.8,732.4,-3.0,2.0,0.0,32.0,61.0,73.77049180327869,1.0,1.0,2.0,50.0,15.5,23.846153846153847,23.5,12.46684350132626,112.5,53.44418052256532,0.0,0.0,3.0,75.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,84.0,336.0,577.5,1.0,23,11,34.0,67.64705882352942,-2.0,0.0,25.0,Orthodox
473,1,UFC 33: Victory in Vegas,Sep 2001,"Las Vegas, Nevada, USA",Matt Serra,Yves Edwards,Welterweight,Orthodox,4,1,0.0,1.0,1.0,0.0,10.0,40.0,18.0,54.54545454545454,49.0,50.0,0.0,0.0,2.0,66.66666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,271.0,363.0,891.0,-1.0,-3.0,-5.0,27.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,12,44.0,72.72727272727273,3.0,5.0,25.0,Southpaw
474,1,UFC 36: Worlds Collide,Mar 2002,"Las Vegas, Nevada, USA",Matt Serra,Kelly Dullanty,Lightweight,Orthodox,5,1,1.0,1.0,2.0,50.0,9.5,22.093023255813954,13.5,24.107142857142858,38.0,52.41379310344828,0.0,0.0,1.0,66.66666666666666,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,390.0,243.0,895.5,1.0,-2.0,0.0,28.0,6.0,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,5.0,80.0,2.0,0.0,25.0,Orthodox
475,1,UFC 39: The Warriors Return,Sep 2002,"Uncasville, Connecticut, USA",BJ Penn,Matt Serra,Lightweight,Orthodox,8,2,4.0,1.0,5.0,80.0,24.2,23.72549019607843,9.6,13.714285714285715,33.2,46.111111111111114,0.0,0.0,1.0,45.45454545454545,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.2,0.0,0.0,174.4,147.6,494.6,1.0,3.0,2.0,24.0,10.0,80.0,2.0,1.0,3.0,66.66666666666666,7.0,16.8,9.0,18.493150684931507,31.0,55.688622754491014,0.0,0.0,0.6666666666666666,66.66666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,307.3333333333333,165.66666666666666,656.3333333333334,2.0,6,1,7.0,85.71428571428571,-3.0,-2.0,28.0,Orthodox
476,1,UFC 46: Supernatural,Jan 2004,"Las Vegas, Nevada, USA",Matt Serra,Jeff Curran,Lightweight,Orthodox,6,3,2.0,3.0,5.0,40.0,11.0,16.272189349112427,17.6,23.655913978494624,44.6,48.060344827586206,0.0,0.0,0.6,75.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.4,0.2,0.0,253.2,131.4,753.8,-2.0,0.0,-1.0,30.0,9.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,15,51.0,70.58823529411765,0.0,1.0,27.0,Orthodox
477,0,UFC 48: Payback,Jun 2004,"Las Vegas, Nevada, USA",Ivan Menjivar,Matt Serra,Lightweight,Orthodox,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,22.0,28.0,75.0,3.0,3.0,6.0,50.0,16.666666666666668,19.41747572815534,16.166666666666668,20.250521920668056,40.333333333333336,48.01587301587302,0.0,0.0,0.5,50.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,342.6666666666667,112.83333333333331,778.1666666666666,1.0,7,3,10.0,70.0,0.0,4.0,30.0,Orthodox
478,0,UFC 53: Heavy Hitters,Jun 2005,"Atlantic City, New Jersey, USA",Matt Serra,Karo Parisyan,Welterweight,Orthodox,8,3,4.0,3.0,7.0,57.14285714285714,16.285714285714285,15.966386554621849,15.0,20.192307692307693,43.0,51.19047619047619,0.0,0.0,0.4285714285714285,37.5,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,407.7142857142857,97.71428571428572,795.5714285714286,2.0,-4.0,-4.0,31.0,11.0,72.72727272727273,3.0,1.0,4.0,75.0,17.5,20.64896755162242,23.0,15.46218487394958,82.0,49.546827794561935,0.0,0.0,1.75,63.63636363636363,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,342.25,213.0,733.0,2.0,19,8,27.0,70.37037037037037,4.0,4.0,23.0,Orthodox
479,1,The Ultimate Fighter: The Comeback Finale,Nov 2006,"Las Vegas, Nevada, USA",Matt Serra,Chris Lytle,Welterweight,Orthodox,8,4,4.0,4.0,8.0,50.0,17.5,15.783540022547914,20.125,22.517482517482517,51.75,45.6953642384106,0.0,0.0,1.375,61.111111111111114,0.0,0.0,0.125,0.25,0.375,0.0,0.125,0.375,0.125,0.0,363.75,130.75,808.625,-1.0,-5.0,0.0,32.0,12.0,66.66666666666666,2.0,4.0,6.0,33.33333333333333,15.833333333333334,15.650741350906095,19.0,18.75,45.666666666666664,42.48062015503877,0.0,0.0,2.3333333333333335,82.35294117647058,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.3333333333333333,0.5,0.1666666666666666,0.0,91.66666666666669,312.8333333333333,602.0,-2.0,23,12,35.0,65.71428571428571,5.0,0.0,32.0,Orthodox
480,1,UFC 69: Shootout,Apr 2007,"Houston, Texas, USA",Matt Serra,Georges St-Pierre,Welterweight,Orthodox,9,4,5.0,4.0,9.0,55.55555555555556,17.77777777777778,15.732546705998033,22.555555555555557,21.058091286307057,67.66666666666667,51.69779286926995,0.0,0.0,1.3333333333333333,60.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,378.1111111111111,125.55555555555556,818.7777777777778,1.0,-5.0,-8.0,33.0,13.0,69.23076923076923,7.0,1.0,8.0,87.5,40.875,23.74727668845316,11.75,15.798319327731091,26.0,32.80757097791798,0.0,0.0,0.5,15.384615384615383,0.0,0.0,0.5,0.0,0.375,0.375,0.125,0.0,0.0,0.125,279.125,35.25,526.0,5.0,13,1,14.0,92.85714285714286,5.0,8.0,26.0,Orthodox
481,0,UFC 83: Serra vs St-Pierre 2,Apr 2008,"Montreal, Quebec, Canada",Matt Serra,Georges St-Pierre,Welterweight,Orthodox,10,4,6.0,4.0,10.0,60.0,18.0,15.37147736976943,20.9,17.402164862614487,61.5,50.24509803921568,0.0,0.0,1.2,57.14285714285714,0.0,0.0,0.3,0.2,0.4,0.1,0.1,0.3,0.1,0.0,340.3,113.5,757.4,2.0,-5.0,-8.0,34.0,14.0,71.42857142857143,9.0,2.0,11.0,81.81818181818183,36.27272727272727,22.606232294617566,11.181818181818182,14.981729598051158,22.90909090909091,30.0,0.0,0.0,0.4545454545454545,15.151515151515152,0.0,0.0,0.3636363636363636,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,292.3636363636364,35.09090909090909,537.0,2.0,15,2,17.0,88.23529411764706,5.0,8.0,27.0,Orthodox
482,1,UFC 32: Showdown in the Meadowlands,Jun 2001,"East Rutherford, New Jersey, USA",Ricco Rodriguez,Andrei Arlovski,Heavyweight,Orthodox,48,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,71.0,67.6056338028169,1.0,0.0,1.0,100.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,4.0,55.0,1.0,12,6,18.0,66.66666666666666,-1.0,0.0,22.0,Orthodox
483,1,UFC 35: Throwdown,Jan 2002,"Uncasville, Connecticut, USA",Ricco Rodriguez,Jeff Monson,Heavyweight,Orthodox,50,23,2.0,0.0,2.0,100.0,28.0,31.63841807909605,7.5,23.076923076923077,14.0,35.8974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,440.5,32.0,612.5,2.0,7.0,0.0,25.0,73.0,68.4931506849315,1.0,1.0,2.0,50.0,18.5,15.289256198347106,23.5,32.41379310344827,42.5,37.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,243.0,98.0,750.0,-1.0,57,24,81.0,70.37037037037037,-7.0,0.0,31.0,Orthodox
484,1,UFC 37: High Impact,May 2002,"Bossier City, Louisiana, USA",Ricco Rodriguez,Tsuyoshi Kohsaka,Heavyweight,Orthodox,51,23,3.0,0.0,3.0,100.0,32.666666666666664,28.08022922636103,7.333333333333333,22.448979591836736,24.333333333333332,46.20253164556962,0.0,0.0,0.6666666666666666,28.57142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,427.0,100.0,668.3333333333334,3.0,5.0,0.0,25.0,74.0,68.91891891891892,3.0,2.0,5.0,60.0,21.4,16.36085626911315,16.6,15.009041591320072,33.4,27.833333333333332,0.0,0.0,0.4,40.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.4,0.0,15.0,85.6,534.4,-1.0,27,18,45.0,60.0,-5.0,0.0,32.0,Orthodox
485,1,UFC 41: Onslaught,Feb 2003,"Atlantic City, New Jersey, USA",Tim Sylvia,Ricco Rodriguez,Heavyweight,Orthodox,23,6,1.0,0.0,1.0,100.0,138.0,64.48598130841121,26.0,40.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,403.0,1.0,4.0,0.0,27.0,29.0,79.3103448275862,5.0,0.0,5.0,100.0,31.2,23.458646616541355,13.4,23.92857142857143,35.0,44.41624365482234,0.0,0.0,1.6,61.53846153846154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,475.2,172.6,778.8,5.0,53,23,76.0,69.73684210526315,-4.0,0.0,26.0,Orthodox
486,1,UFC 45: Revolution,Nov 2003,"Uncasville, Connecticut, USA",Pedro Rizzo,Ricco Rodriguez,Heavyweight,Orthodox,19,11,8.0,5.0,13.0,61.53846153846154,19.692307692307693,18.47041847041847,26.923076923076923,20.011435105774726,48.46153846153846,34.50164293537787,0.0,0.0,1.2307692307692308,27.11864406779661,0.0,0.0,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.5384615384615384,0.0,0.2307692307692307,0.1538461538461538,0.0,43.30769230769231,116.0,679.9230769230769,1.0,-3.0,0.0,29.0,30.0,63.33333333333333,5.0,1.0,6.0,83.33333333333334,27.166666666666668,19.244391971664697,13.166666666666666,18.85441527446301,31.666666666666668,42.505592841163306,0.0,0.0,1.3333333333333333,61.53846153846154,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.1666666666666666,0.0,396.0,156.83333333333334,680.5,-1.0,53,24,77.0,68.83116883116884,3.0,0.0,26.0,Orthodox
487,0,UFC 32: Showdown in the Meadowlands,Jun 2001,"East Rutherford, New Jersey, USA",Yuki Kondo,Vladimir Matyushenko,Light Heavyweight,Southpaw,60,32,1.0,1.0,2.0,50.0,17.5,24.475524475524477,15.0,25.0,27.5,34.375,0.0,0.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,129.5,241.0,430.0,-1.0,-1.0,0.0,26.0,92.0,65.21739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,23.0,86.95652173913044,1.0,0.0,30.0,Orthodox
488,1,UFC 40: Vendetta,Nov 2002,"Las Vegas, Nevada, USA",Vladimir Matyushenko,Travis Wiuff,Heavyweight,Orthodox,21,4,1.0,1.0,2.0,50.0,18.0,16.143497757847534,32.5,38.23529411764706,163.5,74.4874715261959,0.0,0.0,2.5,45.45454545454545,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,462.0,647.0,1200.0,-1.0,-3.0,0.0,31.0,25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,19,94.0,79.7872340425532,3.0,0.0,24.0,Orthodox
489,1,UFC 41: Onslaught,Feb 2003,"Atlantic City, New Jersey, USA",Vladimir Matyushenko,Pedro Rizzo,Heavyweight,Orthodox,22,4,2.0,1.0,3.0,66.66666666666666,20.0,15.267175572519085,21.666666666666668,14.80637813211845,110.0,74.6606334841629,0.0,0.0,1.6666666666666667,35.714285714285715,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,373.3333333333333,432.3333333333333,883.3333333333334,1.0,-1.0,0.0,32.0,26.0,84.61538461538461,7.0,4.0,11.0,63.63636363636363,18.545454545454547,17.346938775510203,26.545454545454547,19.823489477257297,44.90909090909091,32.26649248856957,0.0,0.0,1.0,27.500000000000004,0.0,0.0,0.7272727272727273,0.0,0.0909090909090909,0.5454545454545454,0.0,0.1818181818181818,0.1818181818181818,0.0,25.363636363636363,95.54545454545456,670.4545454545455,-1.0,18,10,28.0,64.28571428571429,1.0,0.0,29.0,Orthodox
490,1,UFC 44: Undisputed,Sep 2003,"Las Vegas, Nevada, USA",Andrei Arlovski,Vladimir Matyushenko,Heavyweight,Orthodox,13,8,2.0,2.0,4.0,50.0,16.25,22.968197879858657,14.5,18.412698412698415,23.0,28.22085889570552,0.0,0.0,0.5,22.22222222222222,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.0,8.5,112.25,380.25,1.0,3.0,3.0,24.0,21.0,61.904761904761905,3.0,1.0,4.0,75.0,21.0,16.901408450704224,19.25,16.075156576200417,89.75,67.3545966228893,0.0,0.0,1.25,29.411764705882355,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,388.5,344.0,887.5,2.0,23,4,27.0,85.18518518518519,-3.0,-3.0,32.0,Orthodox
491,0,UFC 31: Locked and Loaded,May 2001,"Atlantic City, New Jersey, USA",Steve Berger,Tony DeSouza,Welterweight,Orthodox,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,28.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,9.0,88.88888888888889,1.0,0.0,27.0,Southpaw
492,1,UFC 32: Showdown in the Meadowlands,Jun 2001,"East Rutherford, New Jersey, USA",Tony DeSouza,Paul Rodriguez,Welterweight,Southpaw,9,1,1.0,0.0,1.0,100.0,28.0,58.333333333333336,2.0,11.11111111111111,108.0,73.46938775510205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,599.0,67.0,900.0,1.0,5.0,0.0,27.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,18.0,55.55555555555556,-5.0,0.0,0.0,Orthodox
493,0,Ortiz vs Shamrock 3: The Final Chapter,Oct 2006,"Hollywood, Florida, USA",Dustin Hazelett,Tony DeSouza,Welterweight,Orthodox,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,20.0,9.0,77.77777777777779,2.0,1.0,3.0,66.66666666666666,10.0,23.076923076923077,4.0,7.547169811320755,42.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,210.33333333333337,106.33333333333331,426.6666666666667,-1.0,10,2,12.0,83.33333333333334,-1.0,-6.0,32.0,Southpaw
494,1,UFC 66: Liddell vs Ortiz 2,Dec 2006,"Las Vegas, Nevada, USA",Thiago Alves,Tony DeSouza,Welterweight,Orthodox,11,5,3.0,2.0,5.0,60.0,20.4,24.3436754176611,19.4,20.770877944325484,34.4,31.04693140794224,0.0,0.0,1.2,33.33333333333333,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.2,112.8,187.0,475.8,1.0,-3.0,0.0,23.0,16.0,68.75,3.0,1.0,4.0,75.0,8.75,19.021739130434785,3.25,7.262569832402235,31.75,69.39890710382514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.0,212.5,79.75,379.75,1.0,11,2,13.0,84.61538461538461,3.0,0.0,32.0,Southpaw
495,0,UFC 16: Battle in the Bayou,Mar 1998,"New Orleans, Louisiana, USA",Chris Brennan,Pat Miletich,Lightweight,Orthodox,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,27.0,32.0,65.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5,26.0,80.76923076923077,2.0,0.0,30.0,Orthodox
496,1,UFC 16: Battle in the Bayou,Mar 1998,"New Orleans, Louisiana, USA",Pat Miletich,Townsend Saunders,Lightweight,Orthodox,22,5,1.0,0.0,1.0,100.0,6.0,42.857142857142854,2.0,20.0,70.0,75.26881720430107,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,542.0,1.0,5.0,0.0,30.0,27.0,81.48148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-5.0,0.0,0.0,Orthodox
497,0,UFC 18: The Road to the Heavyweight Title,Jan 1999,"New Orleans, Louisiana, USA",Jorge Patino,Pat Miletich,Lightweight,Orthodox,38,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,26.0,56.0,67.85714285714286,3.0,0.0,3.0,100.0,14.333333333333334,19.02654867256637,13.0,16.182572614107883,87.0,63.04347826086957,0.0,0.0,1.6666666666666667,83.33333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,600.6666666666666,3.0,24,5,29.0,82.75862068965517,2.0,0.0,31.0,Orthodox
498,0,UFC 21: Return of the Champions,Jul 1999,"Cedar Rapids, Iowa, USA",Andre Pederneiras,Pat Miletich,Lightweight,Orthodox,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,32.0,1.0,100.0,4.0,0.0,4.0,100.0,17.5,17.15686274509804,14.5,11.553784860557768,70.5,47.63513513513514,0.0,0.0,1.5,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,645.5,4.0,25,5,30.0,83.33333333333334,2.0,0.0,31.0,Orthodox
499,0,UFC 26: Ultimate Field Of Dreams,Jun 2000,"Cedar Rapids, Iowa, USA",John Alessio,Pat Miletich,Welterweight,Orthodox,35,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,47.0,74.46808510638297,5.0,0.0,5.0,100.0,16.6,14.690265486725664,13.6,11.129296235679217,59.8,46.93877551020408,0.0,0.0,1.2,46.15384615384615,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,19.2,0.8,595.2,5.0,26,5,31.0,83.87096774193549,0.0,0.0,32.0,Orthodox
500,1,UFC 31: Locked and Loaded,May 2001,"Atlantic City, New Jersey, USA",Carlos Newton,Pat Miletich,Welterweight,Orthodox,14,11,1.0,1.0,2.0,50.0,10.5,61.76470588235294,14.0,63.63636363636363,32.5,52.41935483870967,0.0,0.0,1.5,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,266.0,-1.0,-1.0,0.0,25.0,25.0,56.00000000000001,7.0,0.0,7.0,100.0,15.428571428571429,15.041782729805014,10.285714285714286,10.975609756097562,44.42857142857143,46.90799396681749,0.0,0.0,0.8571428571428571,35.294117647058826,0.0,0.0,0.0,0.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,94.71428571428572,0.7142857142857143,542.4285714285714,7.0,28,5,33.0,84.84848484848484,1.0,0.0,33.0,Orthodox
501,0,UFC 36: Worlds Collide,Mar 2002,"Las Vegas, Nevada, USA",Pat Miletich,Matt Lindland,Middleweight,Orthodox,29,6,8.0,1.0,9.0,88.88888888888889,16.22222222222222,15.320041972717732,11.11111111111111,11.72332942555686,42.44444444444444,42.44444444444444,0.0,0.0,1.1111111111111112,43.47826086956522,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,105.11111111111111,30.666666666666668,558.7777777777778,1.0,-2.0,0.0,34.0,35.0,82.85714285714286,3.0,0.0,3.0,100.0,36.666666666666664,29.411764705882355,13.666666666666666,41.41414141414141,32.0,47.52475247524752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,494.3333333333333,53.333333333333336,646.3333333333334,3.0,16,6,22.0,72.72727272727273,2.0,0.0,32.0,Southpaw
502,1,UFC 30: Battle on the Boardwalk,Feb 2001,"Atlantic City, New Jersey, USA",Jens Pulver,Caol Uno,Lightweight,Southpaw,24,17,3.0,0.0,3.0,100.0,19.666666666666668,14.21686746987952,8.333333333333334,11.363636363636363,16.333333333333332,22.171945701357465,0.0,0.0,0.3333333333333333,5.555555555555555,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,148.66666666666666,5.333333333333333,458.6666666666667,3.0,0.0,0.0,27.0,41.0,58.536585365853654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,14,44.0,68.18181818181817,0.0,0.0,26.0,Southpaw
503,0,UFC 32: Showdown in the Meadowlands,Jun 2001,"East Rutherford, New Jersey, USA",Fabiano Iha,Caol Uno,Lightweight,Orthodox,9,3,3.0,2.0,5.0,60.0,4.0,15.037593984962406,9.2,14.285714285714285,28.8,43.76899696048632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.2,0.0,42.4,124.6,259.0,3.0,1.0,0.0,31.0,12.0,75.0,0.0,1.0,1.0,0.0,50.0,49.504950495049506,50.0,38.16793893129771,103.0,32.594936708860764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,220.0,1500.0,-1.0,30,15,45.0,66.66666666666666,-1.0,0.0,26.0,Southpaw
504,0,UFC 34: High Voltage,Nov 2001,"Las Vegas, Nevada, USA",Caol Uno,BJ Penn,Lightweight,Southpaw,31,15,1.0,1.0,2.0,50.0,29.0,25.77777777777778,28.0,17.02127659574468,55.0,32.06997084548105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,84.0,110.0,804.0,1.0,-2.0,0.0,26.0,46.0,67.3913043478261,2.0,0.0,2.0,100.0,14.0,22.22222222222222,2.0,14.814814814814811,18.0,64.28571428571429,0.0,0.0,0.5,50.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.0,65.5,229.5,2.0,6,1,7.0,85.71428571428571,2.0,0.0,23.0,Orthodox
